iteration,Ux_initial,Uy_initial,Uz_initial,p_initial,Ux_final,Uy_final,Uz_final,p_final,p_corrections,Ux_linear_iterations,Uy_linear_iterations,Uz_linear_iterations,continuity_local,continuity_global,continuity_cumulative
42,0.002157863,0.003371323,0.0032764857,0.01699153,9.3320628e-05,0.00014926639,0.00014932789,2.839952e-05,3,3,3,3,0.064155995,0.00026506431,0.59479789
43,0.0021149828,0.0032964472,0.0032129299,0.016483593,9.1824159e-05,0.0001465717,0.00014711903,2.3934292e-05,3,3,3,3,0.054007442,1.6892931e-06,0.59479958
44,0.0020763002,0.0032276303,0.0031538642,0.016035998,9.0650091e-05,0.00014418869,0.00014508934,2.5799091e-05,3,3,3,3,0.058099108,-2.265608e-05,0.59477692
45,0.0020418747,0.0031599553,0.0030914745,0.015627309,8.9657713e-05,0.00014163401,0.0001425565,2.5324845e-05,3,3,3,3,0.056924463,-0.00013722687,0.59463969
46,0.0020156721,0.0030997815,0.0030324582,0.015279104,8.885794e-05,0.00013921125,0.000139993,2.3559196e-05,3,3,3,3,0.053047442,5.4988023e-05,0.59469468
47,0.0019912428,0.0030430966,0.0029771621,0.014973884,8.810739e-05,0.0001369549,0.00013767103,1.9168878e-05,3,3,3,3,0.043241653,0.00010104312,0.59479573
48,0.0019670129,0.0029866975,0.0029237636,0.014680318,8.7327299e-05,0.00013474001,0.00013553234,1.9126395e-05,3,3,3,3,0.04325184,9.4921449e-05,0.59489065
49,0.0019434868,0.0029324731,0.0028741016,0.01438655,8.6543944e-05,0.00013264827,0.00013362493,1.8239983e-05,3,3,3,3,0.041279696,5.7428582e-05,0.59494808
50,0.0019207636,0.0028808756,0.0028279465,0.014112601,8.5790546e-05,0.00013066964,0.00013182418,1.8742409e-05,3,3,3,3,0.042448526,0.00028256891,0.59523064
51,0.0018996491,0.0028315294,0.0027836493,0.013852637,8.5079258e-05,0.00012872403,0.00012999051,2.081369e-05,3,3,3,3,0.047144913,1.3977978e-05,0.59524462
52,0.0018816975,0.0027848346,0.0027407945,0.013618259,8.4457171e-05,0.00012679378,0.00012813169,1.875521e-05,3,3,3,3,0.042516691,5.3383479e-05,0.59529801
53,0.0018653584,0.0027404116,0.0026988505,0.013401248,8.3902721e-05,0.00012494095,0.00012631392,1.4847289e-05,3,3,3,3,0.033701166,0.00049907461,0.59579708
54,0.0018494385,0.0026973123,0.0026577196,0.013188437,8.3370458e-05,0.00012318873,0.00012456482,1.6945157e-05,3,3,3,3,0.03850365,0.00010994432,0.59590702
55,0.0018345389,0.0026557105,0.0026178216,0.012982546,8.286188e-05,0.00012155694,0.00012289966,1.6136332e-05,3,3,3,3,0.036708248,-9.5385301e-05,0.59581164
56,0.0018201638,0.0026154887,0.0025798306,0.012781357,8.2354523e-05,0.00011998337,0.00012131728,1.4746141e-05,3,3,3,3,0.03358696,-0.00026993349,0.59554171
57,0.0018065745,0.0025767189,0.0025435858,0.012599605,8.1865188e-05,0.00011846292,0.00011979943,1.4519967e-05,3,3,3,3,0.03310907,0.00011390428,0.59565561
58,0.0017942276,0.0025395276,0.0025088106,0.012426411,8.1388228e-05,0.0001169999,0.00011835053,1.5750015e-05,3,3,3,3,0.035954573,0.00013087155,0.59578648
59,0.0017831043,0.0025038805,0.0024749469,0.012259504,8.0937145e-05,0.00011558222,0.00011695208,1.7156859e-05,3,3,3,3,0.039207574,2.1486583e-05,0.59580797
60,0.0017725844,0.0024695929,0.0024417313,0.012108867,8.0489603e-05,0.00011421432,0.00011560226,1.6005167e-05,3,3,3,3,0.036614145,2.9040421e-05,0.59583701
61,0.0017625089,0.0024365291,0.0024096614,0.011970542,8.004911e-05,0.00011292259,0.00011431528,1.4093911e-05,3,3,3,3,0.032277598,0.00018962103,0.59602663
62,0.001752827,0.0024045425,0.002378527,0.011844312,7.9621913e-05,0.00011167462,0.0001130701,1.3959093e-05,3,3,3,3,0.032005867,-6.5050406e-05,0.59596158
63,0.0017430623,0.0023735934,0.002348753,0.011731465,7.9202325e-05,0.00011045052,0.00011186642,1.3919185e-05,3,3,3,3,0.031951932,-0.00043270522,0.59552887
64,0.0017333584,0.0023439706,0.0023201581,0.011625559,7.8802546e-05,0.00010926261,0.00011070058,1.5721829e-05,3,3,3,3,0.036133053,-4.7724389e-05,0.59548115
65,0.0017237021,0.002315533,0.0022926836,0.011522677,7.841712e-05,0.00010811025,0.00010957054,1.5094665e-05,3,3,3,3,0.034735546,-6.1976588e-05,0.59541917
66,0.0017141403,0.0022880315,0.0022662724,0.011416843,7.8016925e-05,0.00010698957,0.00010847014,1.3753983e-05,3,3,3,3,0.031689827,-0.00022869118,0.59519048
67,0.0017044504,0.0022614433,0.0022404542,0.011315356,7.7597809e-05,0.000105887,0.00010739242,1.3806099e-05,3,3,3,3,0.031847928,-9.4205567e-05,0.59509628
68,0.001694309,0.0022356306,0.0022151646,0.011220617,7.7158866e-05,0.00010480841,0.00010631965,1.3833185e-05,3,3,3,3,0.03194851,-3.8425684e-05,0.59505785
69,0.001684123,0.0022105459,0.0021905267,0.011139954,7.6736029e-05,0.00010375754,0.00010525756,1.3862569e-05,3,3,3,3,0.032054763,-8.6176305e-05,0.59497167
70,0.0016743684,0.0021862334,0.0021666667,0.011063826,7.6336928e-05,0.00010273816,0.00010422505,1.3842574e-05,3,3,3,3,0.03204666,-0.00024709393,0.59472458
71,0.0016650693,0.002162917,0.0021437711,0.010997083,7.596022e-05,0.00010175797,0.00010321839,1.497668e-05,3,3,3,3,0.034713893,-3.3880643e-05,0.5946907
72,0.0016561535,0.0021404397,0.0021216363,0.010929944,7.5597043e-05,0.00010081892,0.00010223355,1.5062924e-05,3,3,3,3,0.034958276,6.1916849e-06,0.59469689
73,0.0016473688,0.0021183168,0.0021000327,0.010866828,7.5241254e-05,9.9895857e-05,0.00010126748,1.4450348e-05,3,3,3,3,0.033580044,-2.0143967e-05,0.59467675
74,0.001638645,0.0020968582,0.0020790135,0.01081245,7.490246e-05,9.8980019e-05,0.00010031632,1.3572785e-05,3,3,3,3,0.031580908,-0.00024485025,0.5944319
75,0.0016300533,0.0020760528,0.0020584647,0.010762242,7.4576521e-05,9.8063888e-05,9.9356378e-05,1.3663159e-05,3,3,3,3,0.03182974,-0.0002498514,0.59418205
76,0.0016218159,0.0020559234,0.0020382822,0.010711046,7.426544e-05,9.7162786e-05,9.8410607e-05,1.4475238e-05,3,3,3,3,0.033762284,8.6594344e-06,0.59419071
77,0.0016134445,0.0020361366,0.0020184279,0.010655195,7.3960278e-05,9.6280354e-05,9.749053e-05,1.3700569e-05,3,3,3,3,0.031995129,-0.00036330148,0.5938274
78,0.0016051072,0.0020166165,0.0019991836,0.010594614,7.3649393e-05,9.5406594e-05,9.6587614e-05,1.4826731e-05,3,3,3,3,0.034667266,-4.0237691e-05,0.59378717
79,0.0015977759,0.0019978255,0.0019805177,0.010537652,7.3343299e-05,9.455712e-05,9.5726879e-05,1.3580488e-05,3,3,3,3,0.031792619,-0.0004094071,0.59337776
80,0.0015908228,0.001979591,0.0019622958,0.010488758,7.3050931e-05,9.3741271e-05,9.4900373e-05,1.4650006e-05,3,3,3,3,0.03433742,-5.7399614e-05,0.59332036
81,0.0015840525,0.0019618273,0.0019446698,0.01044372,7.276397e-05,9.2953944e-05,9.4093851e-05,1.3685479e-05,3,3,3,3,0.032115652,-0.00028362254,0.59303674
82,0.0015773265,0.0019445036,0.0019272507,0.010391002,7.2468216e-05,9.2191782e-05,9.329517e-05,1.3731232e-05,3,3,3,3,0.032261536,-0.00029484568,0.59274189
83,0.0015703821,0.0019277414,0.0019101545,0.010329034,7.2188965e-05,9.1454613e-05,9.2511471e-05,1.4617261e-05,3,3,3,3,0.034383415,8.1755002e-06,0.59275007
84,0.0015636147,0.0019113849,0.0018934571,0.010265044,7.1934838e-05,9.0740783e-05,9.1753833e-05,1.348074e-05,3,3,3,3,0.031747224,-0.00027374904,0.59247632
85,0.0015567376,0.0018956036,0.0018773084,0.01021958,7.1676648e-05,9.0013675e-05,9.1011518e-05,1.3675257e-05,3,3,3,3,0.032241521,-0.00037265327,0.59210366
86,0.0015501337,0.0018801951,0.0018619002,0.010181665,7.1405138e-05,8.929754e-05,9.0285886e-05,1.4912043e-05,3,3,3,3,0.035197598,-2.3574381e-05,0.59208009
87,0.0015439092,0.0018655126,0.0018468465,0.01012933,7.1140664e-05,8.8609954e-05,8.9586331e-05,1.3693324e-05,3,3,3,3,0.032357768,-0.00022809735,0.59185199
88,0.0015374736,0.0018506937,0.0018318903,0.010090582,7.0870597e-05,8.7916152e-05,8.8897696e-05,1.3621462e-05,3,3,3,3,0.032221784,-0.00018493226,0.59166706
89,0.0015310883,0.001836317,0.0018173401,0.010055205,7.0599623e-05,8.7232827e-05,8.8217611e-05,1.3646597e-05,3,3,3,3,0.032314484,-0.00017663377,0.59149043
90,0.0015249257,0.0018227813,0.00180322,0.010028715,7.0348651e-05,8.6585284e-05,8.7558805e-05,1.3814352e-05,3,3,3,3,0.032746371,-0.00020209008,0.59128834
91,0.0015191691,0.0018100103,0.0017897267,0.010012012,7.0130701e-05,8.5972809e-05,8.6926113e-05,1.4181165e-05,3,3,3,3,0.033651497,-0.00031061077,0.59097773
92,0.0015136069,0.0017976514,0.0017769375,0.010000129,6.9922397e-05,8.5378819e-05,8.6323585e-05,1.432912e-05,3,3,3,3,0.034038612,-0.00039448123,0.59058324
93,0.0015081118,0.0017851828,0.0017650594,0.0099750923,6.9709037e-05,8.4797228e-05,8.575363e-05,1.5170897e-05,3,3,3,3,0.03607602,-5.3096002e-05,0.59053015
94,0.0015021866,0.0017728229,0.0017534065,0.0099356246,6.9488293e-05,8.4227807e-05,8.5217653e-05,1.3922541e-05,3,3,3,3,0.033142807,-0.000153456,0.59037669
95,0.0014957392,0.0017604587,0.0017422899,0.0098992418,6.9243492e-05,8.3654374e-05,8.4712837e-05,1.3814492e-05,3,3,3,3,0.032918459,8.7339608e-06,0.59038543
96,0.0014892432,0.0017483324,0.0017317823,0.0098614579,6.8987244e-05,8.3107103e-05,8.4236734e-05,1.3926846e-05,3,3,3,3,0.033218658,0.0001639193,0.59054935
97,0.001482989,0.0017368158,0.0017218135,0.0098218212,6.8738617e-05,8.258483e-05,8.3788735e-05,1.4229487e-05,3,3,3,3,0.033973433,0.00030008205,0.59084943
98,0.0014770305,0.0017258715,0.0017125647,0.0097876431,6.8492866e-05,8.2083255e-05,8.3386552e-05,1.5863337e-05,3,3,3,3,0.037910072,3.6168054e-05,0.5908856
99,0.0014714928,0.0017149088,0.0017039518,0.0097547656,6.8230515e-05,8.158798e-05,8.3001718e-05,1.4263838e-05,3,3,3,3,0.034117138,0.00033192197,0.59121752
100,0.0014660911,0.0017044553,0.0016960272,0.0097301055,6.7974499e-05,8.1117617e-05,8.2634746e-05,1.4196312e-05,3,3,3,3,0.033985854,0.00029180928,0.59150933
101,0.0014610042,0.0016947273,0.00168831,0.0096987834,6.7719743e-05,8.0675301e-05,8.2283348e-05,1.4142478e-05,3,3,3,3,0.033887994,0.00026095087,0.59177028
102,0.0014560712,0.0016853746,0.0016807786,0.009672477,6.747101e-05,8.0268843e-05,8.1943141e-05,1.4122425e-05,3,3,3,3,0.033869693,0.00024112931,0.59201141
103,0.0014511242,0.0016765381,0.0016736936,0.0096658583,6.7226004e-05,7.9897718e-05,8.1615198e-05,1.4028354e-05,3,3,3,3,0.033672656,0.00023418328,0.59224559
104,0.0014461556,0.0016676619,0.0016670413,0.0096607132,6.697442e-05,7.9533494e-05,8.1303635e-05,1.3976346e-05,3,3,3,3,0.033575483,0.00023563504,0.59248123
105,0.0014414305,0.0016591336,0.0016607571,0.0096518932,6.6726137e-05,7.9175407e-05,8.1009382e-05,1.3943088e-05,3,3,3,3,0.03352323,0.00024323495,0.59272446
106,0.0014369359,0.0016513282,0.0016549667,0.0096479776,6.6479975e-05,7.882865e-05,8.0732823e-05,1.3926629e-05,3,3,3,3,0.033511335,0.00025597305,0.59298043
107,0.0014325453,0.0016443483,0.0016495289,0.0096480709,6.6227701e-05,7.85007e-05,8.0484566e-05,1.3923746e-05,3,3,3,3,0.033531571,0.00027528943,0.59325572
108,0.001428183,0.0016378174,0.0016442138,0.0096607513,6.596452e-05,7.818194e-05,8.0254257e-05,1.3977535e-05,3,3,3,3,0.033688368,0.00030005684,0.59355578
109,0.0014238041,0.001631518,0.001639308,0.0096823833,6.5690756e-05,7.7862567e-05,8.0037826e-05,1.4046535e-05,3,3,3,3,0.033882166,0.00032719171,0.59388297
110,0.0014193377,0.0016253042,0.0016350189,0.0097057255,6.5412049e-05,7.755201e-05,7.983934e-05,1.4135611e-05,3,3,3,3,0.034124478,0.0003524003,0.59423537
111,0.0014148773,0.0016195812,0.0016312282,0.009730586,6.5132661e-05,7.726669e-05,7.9660885e-05,1.4257762e-05,3,3,3,3,0.034446628,0.00036981828,0.59460519
112,0.0014106777,0.0016145504,0.0016276124,0.0097606043,6.4854681e-05,7.7003399e-05,7.948895e-05,1.4350328e-05,3,3,3,3,0.034697492,0.0003798199,0.59498501
113,0.0014065356,0.0016100724,0.0016242027,0.009790551,6.458137e-05,7.6759349e-05,7.9323748e-05,1.4348105e-05,3,3,3,3,0.034718589,0.0003880659,0.59537308
114,0.0014022803,0.0016061061,0.0016209534,0.0098188146,6.4298846e-05,7.6519605e-05,7.9160546e-05,1.4384167e-05,3,3,3,3,0.034832569,0.00039203099,0.59576511
115,0.0013979402,0.0016025118,0.0016181594,0.0098508088,6.3988965e-05,7.6290359e-05,7.8999087e-05,1.4426865e-05,3,3,3,3,0.034961927,0.00039743429,0.59616254
116,0.0013933491,0.0015991354,0.0016156011,0.0098943932,6.3670825e-05,7.6078307e-05,7.8837997e-05,1.4505507e-05,3,3,3,3,0.035178529,0.0004048564,0.5965674
117,0.0013890498,0.0015963262,0.0016129474,0.0099293833,6.3359584e-05,7.5877572e-05,7.8694964e-05,1.5012809e-05,3,3,3,3,0.036436958,0.0005261359,0.59709353
118,0.0013846997,0.001593624,0.0016105424,0.0099614003,6.3050114e-05,7.5679629e-05,7.8562771e-05,1.4789245e-05,3,3,3,3,0.035920362,0.00044752523,0.59754106
119,0.0013801175,0.0015910281,0.0016079281,0.009986704,6.2731742e-05,7.5483616e-05,7.8421212e-05,1.609067e-05,3,3,3,3,0.03911049,0.00014490079,0.59768596
120,0.0013757801,0.0015884177,0.0016050753,0.010007641,6.242646e-05,7.5305381e-05,7.8276133e-05,1.4883289e-05,3,3,3,3,0.036202441,0.00046269082,0.59814865
121,0.0013717562,0.0015862643,0.0016021888,0.010025008,6.2127918e-05,7.5130892e-05,7.8122268e-05,1.4511651e-05,3,3,3,3,0.035324649,0.00030491618,0.59845357
122,0.0013679519,0.001583942,0.001599112,0.010043902,6.1848396e-05,7.4962577e-05,7.7949349e-05,1.506416e-05,3,3,3,3,0.036698744,0.00034538677,0.59879895
123,0.0013642819,0.0015815474,0.0015959358,0.010079601,6.1583934e-05,7.4802983e-05,7.7768074e-05,1.4848939e-05,3,3,3,3,0.036202046,0.00023596637,0.59903492
124,0.0013609608,0.0015794078,0.0015924605,0.010120367,6.1319695e-05,7.4655826e-05,7.758079e-05,1.523791e-05,3,3,3,3,0.037179466,0.00031778626,0.59935271
125,0.0013577054,0.0015769703,0.0015886816,0.010144473,6.1045992e-05,7.4488599e-05,7.7397823e-05,1.5251906e-05,3,3,3,3,0.037242681,0.00034044924,0.59969316
126,0.001354831,0.001574512,0.001584393,0.010154682,6.0766838e-05,7.4311463e-05,7.7193524e-05,1.5315756e-05,3,3,3,3,0.037428199,0.00038040332,0.60007356
127,0.0013519053,0.001572602,0.0015797423,0.010152254,6.0476494e-05,7.4141969e-05,7.6960734e-05,1.4991999e-05,3,3,3,3,0.036665752,0.00035043147,0.60042399
128,0.0013491299,0.001570826,0.0015745125,0.010155489,6.0183191e-05,7.3987551e-05,7.6691972e-05,1.5355534e-05,3,3,3,3,0.037585523,0.00043632013,0.60086031
129,0.0013463728,0.0015688797,0.0015691983,0.010170006,5.9893519e-05,7.3840973e-05,7.6409181e-05,1.5381879e-05,3,3,3,3,0.037680125,0.00046979996,0.60133011
130,0.0013438928,0.0015669866,0.0015637475,0.010184136,5.9624387e-05,7.3684791e-05,7.6103883e-05,1.553114e-05,3,3,3,3,0.038076674,0.00049764494,0.60182776
131,0.0013413901,0.0015652795,0.0015579026,0.010204853,5.9353283e-05,7.3506044e-05,7.5761266e-05,1.5624489e-05,3,3,3,3,0.03833739,0.00051303662,0.60234079
132,0.0013384505,0.0015635957,0.0015514964,0.010217907,5.9083569e-05,7.32944e-05,7.5382573e-05,1.5571325e-05,3,3,3,3,0.038238861,0.00049459634,0.60283539
133,0.0013360015,0.0015613482,0.0015448046,0.010216535,5.8813269e-05,7.3068928e-05,7.4998514e-05,1.5473065e-05,3,3,3,3,0.038029156,0.00043386525,0.60326925
134,0.0013341201,0.0015581302,0.0015377447,0.010199212,5.8555311e-05,7.2832366e-05,7.4588276e-05,1.5403749e-05,3,3,3,3,0.037889785,0.00031911629,0.60358837
135,0.0013326333,0.001554143,0.0015302503,0.010177953,5.8298563e-05,7.2570121e-05,7.4147873e-05,1.5398134e-05,3,3,3,3,0.037907748,0.00015208857,0.60374046
136,0.0013312761,0.0015500058,0.0015218756,0.010160971,5.8069725e-05,7.2304256e-05,7.3666796e-05,1.5414326e-05,3,3,3,3,0.037979649,-6.7161547e-05,0.6036733
137,0.0013300691,0.001545981,0.0015125164,0.010142055,5.7848708e-05,7.2057701e-05,7.3158244e-05,1.556353e-05,3,3,3,3,0.038379884,-0.00034534496,0.60332795
138,0.001328673,0.0015418679,0.0015024701,0.010133228,5.7620473e-05,7.1814687e-05,7.2622828e-05,1.6571038e-05,3,3,3,3,0.040900441,-7.1346068e-05,0.60325661
139,0.001326589,0.0015376877,0.0014924367,0.010108833,5.7390144e-05,7.1607167e-05,7.2069323e-05,1.6659074e-05,3,3,3,3,0.041156615,-1.7163452e-05,0.60323944
140,0.0013250853,0.0015333202,0.0014820771,0.010068168,5.7172402e-05,7.1418854e-05,7.1498925e-05,1.5315428e-05,3,3,3,3,0.037871884,-0.00016083447,0.60307861
141,0.0013241966,0.0015291165,0.0014712775,0.010013342,5.6989921e-05,7.1230569e-05,7.0912922e-05,1.5620072e-05,3,3,3,3,0.038659205,4.6504566e-05,0.60312511
142,0.0013234576,0.0015249414,0.0014600312,0.009957918,5.6843969e-05,7.1048992e-05,7.0303145e-05,1.5706918e-05,3,3,3,3,0.038908477,0.00013134113,0.60325645
143,0.001322926,0.0015200238,0.0014484234,0.0099184771,5.671253e-05,7.0865875e-05,6.9671189e-05,1.5666457e-05,3,3,3,3,0.038841857,0.00013420919,0.60339066
144,0.0013225644,0.0015148196,0.0014365374,0.0098762382,5.6566282e-05,7.0661288e-05,6.9018925e-05,1.5566864e-05,3,3,3,3,0.038629554,4.7573804e-05,0.60343824
145,0.0013216083,0.0015093708,0.001424185,0.0098235985,5.641592e-05,7.0427095e-05,6.8346222e-05,1.5611688e-05,3,3,3,3,0.038775457,-0.00019848344,0.60323975
146,0.0013206304,0.0015036209,0.0014115179,0.009759156,5.6304791e-05,7.0154537e-05,6.765472e-05,1.7144428e-05,3,3,3,3,0.042620275,-1.0186199e-05,0.60322957
147,0.0013198292,0.0014974259,0.0013986002,0.009703499,5.6211981e-05,6.9870719e-05,6.6938453e-05,1.5308689e-05,3,3,3,3,0.038092145,-0.00052355693,0.60270601
148,0.0013189665,0.0014911058,0.001385566,0.0096500746,5.6139287e-05,6.955354e-05,6.6191236e-05,1.8375332e-05,3,3,3,3,0.045763392,-0.00012410963,0.6025819
149,0.0013178769,0.0014840287,0.0013721137,0.0096075494,5.609416e-05,6.9195549e-05,6.5408188e-05,1.7423157e-05,3,3,3,3,0.043433047,-0.00013142221,0.60245048
150,0.0013165089,0.0014757615,0.0013584913,0.0095646313,5.6034011e-05,6.8760247e-05,6.4608986e-05,1.6034053e-05,3,3,3,3,0.040007485,-8.8262533e-05,0.60236222
151,0.0013141128,0.0014666654,0.0013446391,0.0095233976,5.5953554e-05,6.8227256e-05,6.3787824e-05,1.540118e-05,3,3,3,3,0.038463713,-0.00029169188,0.60207052
152,0.0013113919,0.0014567591,0.0013307498,0.0094901615,5.5861536e-05,6.7622239e-05,6.2928365e-05,1.5614967e-05,3,3,3,3,0.039032479,-0.00029078895,0.60177973
153,0.0013083857,0.001445829,0.001316831,0.0094498704,5.5740012e-05,6.6951911e-05,6.2061871e-05,1.6434097e-05,3,3,3,3,0.041117794,-0.00020268686,0.60157705
154,0.001305245,0.0014338744,0.0013025681,0.0094065793,5.5596629e-05,6.6222269e-05,6.1183446e-05,1.6547738e-05,3,3,3,3,0.041440317,-6.7029591e-05,0.60151002
