iteration,Ux_initial,Uy_initial,Uz_initial,p_initial,Ux_final,Uy_final,Uz_final,p_final,p_corrections,Ux_linear_iterations,Uy_linear_iterations,Uz_linear_iterations,continuity_local,continuity_global,continuity_cumulative
42,0.0019496703,0.0032393555,0.0031920256,0.019305836,8.5871632e-05,0.00014883298,0.00014833649,3.7482792e-05,3,3,3,3,0.084799044,0.0011381109,-0.98504377
43,0.0019102834,0.00319799,0.0031624431,0.018605739,8.4326719e-05,0.00014738078,0.00014749613,2.0990091e-05,3,3,3,3,0.047248717,0.0005809491,-0.98446282
44,0.0018692233,0.0031369292,0.0031080355,0.018020015,8.2854874e-05,0.00014491794,0.00014533502,3.3337812e-05,3,3,3,3,0.074562057,-0.00035338621,-0.98481621
45,0.0018326453,0.0030624131,0.0030316844,0.017503509,8.1472638e-05,0.00014164542,0.00014190292,3.078771e-05,3,3,3,3,0.068638543,-0.00025608628,-0.9850723
46,0.0018031867,0.0029952179,0.0029592507,0.017084707,8.0287007e-05,0.00013865302,0.00013860626,2.219925e-05,3,3,3,3,0.049643024,0.00020494109,-0.98486736
47,0.0017745537,0.0029404685,0.0029027103,0.016688439,7.919879e-05,0.00013632797,0.00013615281,2.4286526e-05,3,3,3,3,0.054477278,0.00037023774,-0.98449712
48,0.001746406,0.0028938023,0.0028578983,0.016269094,7.810542e-05,0.00013441367,0.00013431494,2.4341582e-05,3,3,3,3,0.054697529,2.9648472e-05,-0.98446747
49,0.0017193006,0.0028493464,0.0028166498,0.015856628,7.7045072e-05,0.00013257397,0.00013263831,1.6984567e-05,3,3,3,3,0.038151416,-0.00030869115,-0.98477616
50,0.0016931053,0.0028020034,0.0027714701,0.015475313,7.6042107e-05,0.0001305522,0.00013070747,2.5178831e-05,3,3,3,3,0.056501678,3.1394855e-05,-0.98474477
51,0.0016686544,0.0027535158,0.0027235569,0.015123333,7.5087641e-05,0.00012843017,0.00012857818,2.5015222e-05,3,3,3,3,0.056089753,0.00010352501,-0.98464124
52,0.0016463179,0.0027071612,0.0026763724,0.014809632,7.420791e-05,0.00012637666,0.00012645502,2.9300278e-05,3,3,3,3,0.065772034,0.00045820726,-0.98418303
53,0.001625386,0.0026647903,0.0026331596,0.014514466,7.3393016e-05,0.00012450409,0.0001245196,2.5443051e-05,3,3,3,3,0.057159218,0.00037315535,-0.98380988
54,0.0016057776,0.0026254143,0.0025936638,0.014224308,7.2631894e-05,0.00012276373,0.00012277529,2.3340616e-05,3,3,3,3,0.052457866,0.00070704949,-0.98310283
55,0.001587124,0.0025877064,0.002556255,0.013942305,7.1912159e-05,0.0001211039,0.00012113435,2.2084471e-05,3,3,3,3,0.049665447,0.0013478513,-0.98175498
56,0.0015689855,0.0025506838,0.0025198135,0.013673889,7.1209497e-05,0.00011947816,0.00011952907,3.1989246e-05,3,3,3,3,0.07197624,0.0015104217,-0.98024456
57,0.0015517357,0.0025141128,0.0024833558,0.013426984,7.0530224e-05,0.00011785911,0.0001178999,2.9501903e-05,3,3,3,3,0.066338588,0.00031225315,-0.9799323
58,0.0015355539,0.0024786444,0.0024475161,0.01319527,6.9891538e-05,0.00011628472,0.0001162861,2.8780125e-05,3,3,3,3,0.064775824,0.001035096,-0.97889721
59,0.0015203743,0.002444772,0.0024133174,0.012974459,6.9296364e-05,0.00011478643,0.00011475528,2.256048e-05,3,3,3,3,0.050787717,0.00064813234,-0.97824907
60,0.0015061286,0.0024123468,0.0023807336,0.01275887,6.8750595e-05,0.00011337081,0.000113307,2.0858048e-05,3,3,3,3,0.046973991,0.00053412263,-0.97771495
61,0.0014925882,0.0023812879,0.0023495395,0.012549376,6.8241236e-05,0.0001120083,0.00011192825,2.2108959e-05,3,3,3,3,0.049816003,0.00086389728,-0.97685105
62,0.0014795913,0.0023512819,0.002319489,0.012347675,6.7748207e-05,0.00011068748,0.00011060182,2.4402537e-05,3,3,3,3,0.055006523,0.00083269025,-0.97601836
63,0.0014672308,0.002322063,0.0022901737,0.012155547,6.7278483e-05,0.00010940238,0.00010930782,2.5790481e-05,3,3,3,3,0.05815579,0.00085869769,-0.97515967
64,0.0014554663,0.0022936599,0.0022615981,0.011975145,6.6831145e-05,0.00010815337,0.00010804396,2.5228163e-05,3,3,3,3,0.05690642,0.00082021907,-0.97433945
65,0.0014442614,0.0022661771,0.0022338843,0.011802613,6.6413014e-05,0.00010694369,0.00010682618,2.3414388e-05,3,3,3,3,0.052833726,0.00078019965,-0.97355925
66,0.001433677,0.0022397517,0.0022072058,0.011636449,6.6019295e-05,0.00010577924,0.00010565828,2.1803238e-05,3,3,3,3,0.049217894,0.00070266536,-0.97285658
67,0.0014237957,0.0022142549,0.002181645,0.011476075,6.565986e-05,0.00010465776,0.00010454035,2.1350586e-05,3,3,3,3,0.048217273,0.00067300779,-0.97218358
68,0.001414589,0.0021896842,0.0021570815,0.01132181,6.5326297e-05,0.00010357355,0.00010345893,2.1659941e-05,3,3,3,3,0.048938099,0.00066173586,-0.97152184
69,0.0014058134,0.0021658855,0.0021332771,0.01117454,6.5016959e-05,0.00010252195,0.00010241271,2.2139479e-05,3,3,3,3,0.050044137,0.00064720273,-0.97087464
70,0.0013975161,0.0021427354,0.0021102254,0.011034604,6.4720201e-05,0.00010150172,0.00010139977,2.228207e-05,3,3,3,3,0.050389081,0.00062440671,-0.97025023
71,0.0013896353,0.0021202521,0.0020878784,0.010900399,6.4439403e-05,0.00010051215,0.00010041161,2.1870737e-05,3,3,3,3,0.049481515,0.0005849613,-0.96966527
72,0.0013822991,0.0020984795,0.002066163,0.010770572,6.4171794e-05,9.9546173e-05,9.9446654e-05,2.1178017e-05,3,3,3,3,0.047937103,0.00054593448,-0.96911933
73,0.001375444,0.0020773391,0.0020451186,0.0106451,6.3924214e-05,9.8603563e-05,9.851113e-05,2.059058e-05,3,3,3,3,0.046630631,0.00051250632,-0.96860683
74,0.001368984,0.0020568529,0.0020247053,0.010525508,6.3689125e-05,9.7682893e-05,9.7604845e-05,2.0288542e-05,3,3,3,3,0.045970422,0.00048561773,-0.96812121
75,0.0013628117,0.0020371129,0.0020048976,0.01041109,6.3460509e-05,9.6785277e-05,9.6718917e-05,2.0215058e-05,3,3,3,3,0.045828281,0.00046297175,-0.96765824
76,0.0013568932,0.0020179551,0.0019856707,0.010301399,6.3244372e-05,9.5911614e-05,9.5853353e-05,2.0225635e-05,3,3,3,3,0.045877146,0.00044231503,-0.96721592
77,0.001351371,0.0019992446,0.00196702,0.010195645,6.3040923e-05,9.5059206e-05,9.5008295e-05,2.0178212e-05,3,3,3,3,0.045795045,0.0004210859,-0.96679484
78,0.0013462828,0.0019809094,0.0019489079,0.010092319,6.2846544e-05,9.4230178e-05,9.4185457e-05,1.7931205e-05,3,3,3,3,0.040718454,0.00080400627,-0.96599083
79,0.0013414006,0.001963023,0.0019313727,0.0099901264,6.2663065e-05,9.3428561e-05,9.3390623e-05,2.1318016e-05,3,3,3,3,0.04844028,0.0004295314,-0.9655613
80,0.0013368086,0.0019456351,0.001914293,0.0098976243,6.2498526e-05,9.2644851e-05,9.261113e-05,2.0544883e-05,3,3,3,3,0.046708873,0.00037854035,-0.96518276
81,0.0013323873,0.0019285852,0.0018977182,0.0098084101,6.2347873e-05,9.1880252e-05,9.1859203e-05,2.156089e-05,3,3,3,3,0.049046617,0.00011377052,-0.96506899
82,0.0013280223,0.001911961,0.0018815965,0.0097207804,6.2204824e-05,9.1137935e-05,9.1128261e-05,2.0429571e-05,3,3,3,3,0.046502496,0.00013279671,-0.96493619
83,0.0013238227,0.0018958124,0.0018659241,0.0096338829,6.2071667e-05,9.0412588e-05,9.0416979e-05,2.0528779e-05,3,3,3,3,0.04675902,0.00012193543,-0.96481426
84,0.0013199401,0.001880167,0.0018507484,0.0095483914,6.1942071e-05,8.9702984e-05,8.9727637e-05,2.1232559e-05,3,3,3,3,0.048393954,0.00010112912,-0.96471313
85,0.0013163482,0.0018649361,0.001836035,0.0094661155,6.1814269e-05,8.9008019e-05,8.905628e-05,1.7719531e-05,3,3,3,3,0.040413193,0.00062265002,-0.96409048
86,0.001312931,0.0018500456,0.0018217027,0.0093861,6.1687926e-05,8.8328494e-05,8.8401484e-05,2.0439647e-05,3,3,3,3,0.046648476,0.0002958323,-0.96379465
87,0.0013096517,0.001835506,0.0018076327,0.0093143336,6.1570028e-05,8.7665449e-05,8.7761129e-05,1.9595637e-05,3,3,3,3,0.04474927,0.00027482103,-0.96351982
88,0.0013064481,0.0018212541,0.0017939281,0.0092464124,6.1462551e-05,8.7031856e-05,8.7137189e-05,1.8375581e-05,3,3,3,3,0.041989831,0.00043779971,-0.96308202
89,0.001303352,0.0018072815,0.0017806564,0.0091782956,6.1363039e-05,8.6419974e-05,8.6530244e-05,1.8346785e-05,3,3,3,3,0.041954705,0.00044934231,-0.96263268
90,0.001300291,0.0017936564,0.0017677957,0.00911227,6.1271643e-05,8.5823233e-05,8.5935915e-05,2.0176285e-05,3,3,3,3,0.046172163,0.00031692042,-0.96231576
91,0.0012972243,0.0017802634,0.0017552462,0.0090512324,6.1181926e-05,8.5245451e-05,8.5349357e-05,2.1398094e-05,3,3,3,3,0.048998984,0.00010579581,-0.96220997
92,0.0012941851,0.0017671689,0.0017428596,0.0089911833,6.1089328e-05,8.4684636e-05,8.4776144e-05,1.8272592e-05,3,3,3,3,0.04186997,0.00047634631,-0.96173362
93,0.0012912074,0.001754358,0.0017306275,0.0089310159,6.1002373e-05,8.4134282e-05,8.4214618e-05,1.8017243e-05,3,3,3,3,0.041315494,0.00048538071,-0.96124824
94,0.0012882983,0.0017418169,0.0017186725,0.0088737176,6.0920703e-05,8.3596994e-05,8.3661323e-05,1.7304597e-05,3,3,3,3,0.039710623,0.00064986452,-0.96059837
95,0.0012855978,0.0017296649,0.0017069521,0.0088181379,6.0841133e-05,8.3077107e-05,8.311564e-05,1.9724581e-05,3,3,3,3,0.045295202,0.00033945085,-0.96025892
96,0.001282982,0.0017177847,0.0016954029,0.0087678241,6.0756173e-05,8.2568367e-05,8.2579031e-05,1.7718757e-05,3,3,3,3,0.0407146,0.00050238417,-0.95975654
97,0.0012804073,0.0017061612,0.0016839621,0.0087177681,6.0668018e-05,8.2073569e-05,8.2056904e-05,1.7760721e-05,3,3,3,3,0.040840901,0.00051237149,-0.95924417
98,0.0012779749,0.0016948025,0.0016727079,0.0086695046,6.0584429e-05,8.1591548e-05,8.1546245e-05,1.773264e-05,3,3,3,3,0.040806434,0.00054929783,-0.95869487
99,0.0012756262,0.0016837508,0.0016616317,0.0086212188,6.050638e-05,8.1122242e-05,8.1046917e-05,2.0145517e-05,3,3,3,3,0.046393275,0.00022713062,-0.95846774
100,0.0012733282,0.0016729968,0.0016507475,0.0085746223,6.042714e-05,8.0660272e-05,8.055589e-05,1.7597623e-05,3,3,3,3,0.040553513,0.00057438306,-0.95789336
101,0.0012711613,0.0016625784,0.0016399962,0.0085282029,6.0356358e-05,8.0202208e-05,8.0073488e-05,1.7552748e-05,3,3,3,3,0.040480339,0.00059048276,-0.95730287
102,0.0012689236,0.0016524057,0.0016293918,0.0084818268,6.029262e-05,7.9752596e-05,7.9601629e-05,1.9872136e-05,3,3,3,3,0.045863532,0.00026470318,-0.95703817
103,0.0012667548,0.0016424352,0.001618997,0.0084390786,6.022762e-05,7.9315153e-05,7.9137617e-05,1.734472e-05,3,3,3,3,0.040057993,0.00056145728,-0.95647671
104,0.0012645886,0.0016324769,0.0016087968,0.0083948843,6.0157618e-05,7.8877505e-05,7.867999e-05,1.7289e-05,3,3,3,3,0.039958923,0.00054457846,-0.95593213
105,0.0012625019,0.0016225997,0.0015987568,0.0083516987,6.0076532e-05,7.844358e-05,7.8233797e-05,1.7251191e-05,3,3,3,3,0.039901289,0.00055142077,-0.95538071
106,0.0012605116,0.0016129282,0.00158894,0.0083098803,5.9993392e-05,7.8021122e-05,7.7798252e-05,1.7218425e-05,3,3,3,3,0.039855032,0.00057669034,-0.95480402
107,0.0012585481,0.0016034954,0.0015792938,0.0082685579,5.990887e-05,7.7606706e-05,7.7375613e-05,1.6975439e-05,3,3,3,3,0.039321887,0.00056777668,-0.95423625
108,0.0012565383,0.0015942489,0.0015698552,0.0082312128,5.9816037e-05,7.7194882e-05,7.6965224e-05,1.9847484e-05,3,3,3,3,0.046009111,0.00021864221,-0.9540176
109,0.0012545271,0.0015852301,0.0015606241,0.0081980596,5.9717764e-05,7.6779777e-05,7.6566048e-05,1.7105595e-05,3,3,3,3,0.03968091,0.00052202697,-0.95349558
110,0.0012525696,0.0015764035,0.0015515338,0.0081623559,5.9625707e-05,7.6368335e-05,7.6180463e-05,1.7035342e-05,3,3,3,3,0.039548492,0.00043310735,-0.95306247
111,0.0012505075,0.0015677575,0.0015426562,0.0081282137,5.9526484e-05,7.5965104e-05,7.5808822e-05,1.7001736e-05,3,3,3,3,0.039501367,0.00034909372,-0.95271338
112,0.0012481261,0.0015592335,0.0015340096,0.0080948057,5.9424484e-05,7.5566596e-05,7.5447781e-05,1.6955758e-05,3,3,3,3,0.039425427,0.00027332795,-0.95244005
113,0.0012456951,0.0015508212,0.001525591,0.0080615401,5.9319539e-05,7.5172701e-05,7.5097483e-05,1.68931e-05,3,3,3,3,0.039310498,0.0002071376,-0.95223291
114,0.0012431799,0.0015424827,0.001517389,0.0080282458,5.9211011e-05,7.4784403e-05,7.4752108e-05,1.6809774e-05,3,3,3,3,0.039147248,0.00014445291,-0.95208846
115,0.0012405055,0.0015342983,0.0015093962,0.0079951795,5.9092395e-05,7.4403057e-05,7.4408459e-05,1.6787469e-05,3,3,3,3,0.039126016,8.8460754e-05,-0.952
116,0.0012377128,0.0015262197,0.0015016387,0.0079636582,5.896063e-05,7.4023128e-05,7.4069005e-05,1.6777378e-05,3,3,3,3,0.039133099,3.8842618e-05,-0.95196115
117,0.0012348577,0.0015182616,0.0014940749,0.0079333437,5.881548e-05,7.3652864e-05,7.3734669e-05,1.669156e-05,3,3,3,3,0.038963285,-1.0581287e-05,-0.95197174
118,0.0012319122,0.0015104183,0.0014866617,0.0079035877,5.8670172e-05,7.3288461e-05,7.339895e-05,1.6629424e-05,3,3,3,3,0.038848458,-6.1261712e-05,-0.952033
119,0.0012288154,0.00150271,0.0014794416,0.007879117,5.8517257e-05,7.2926483e-05,7.3060501e-05,1.6509649e-05,3,3,3,3,0.038598743,-0.00016997657,-0.95220297
120,0.0012256108,0.0014950614,0.0014722947,0.007856926,5.8358829e-05,7.2564057e-05,7.2719499e-05,1.8161271e-05,3,3,3,3,0.042493664,0.00012011685,-0.95208286
121,0.0012223442,0.0014875127,0.0014651876,0.0078328452,5.8201618e-05,7.220803e-05,7.2376917e-05,1.6386279e-05,3,3,3,3,0.038373001,-6.5912859e-05,-0.95214877
122,0.0012187594,0.0014800066,0.0014581497,0.0078088267,5.802755e-05,7.1857004e-05,7.2031755e-05,1.6355085e-05,3,3,3,3,0.03833049,-3.2335102e-05,-0.95218111
123,0.0012151239,0.00147272,0.0014511466,0.0077838159,5.7846119e-05,7.151237e-05,7.1684373e-05,1.6355055e-05,3,3,3,3,0.038361133,-3.6837477e-05,-0.95221794
124,0.0012114839,0.001465542,0.0014441117,0.0077584945,5.7659004e-05,7.117036e-05,7.1333728e-05,1.6342278e-05,3,3,3,3,0.038361974,-8.9139218e-05,-0.95230708
125,0.0012078207,0.0014584023,0.0014370768,0.0077338906,5.7468704e-05,7.0828489e-05,7.0981498e-05,1.6318905e-05,3,3,3,3,0.038338194,-0.00020079232,-0.95250787
126,0.0012041167,0.0014513641,0.0014300012,0.0077087723,5.7274765e-05,7.048887e-05,7.0628314e-05,1.7972967e-05,3,3,3,3,0.042258465,-5.0980794e-05,-0.95255886
127,0.0012004072,0.0014444287,0.0014229949,0.0076818917,5.7078435e-05,7.0156121e-05,7.0279243e-05,1.7362141e-05,3,3,3,3,0.040857891,-0.00012824511,-0.9526871
128,0.0011965809,0.0014375021,0.0014160754,0.0076550978,5.6873798e-05,6.9826802e-05,6.9934027e-05,1.5859097e-05,3,3,3,3,0.037353137,-0.00032133719,-0.95300844
129,0.0011926299,0.0014306081,0.0014091986,0.0076313635,5.6662779e-05,6.9498428e-05,6.9590326e-05,1.5904247e-05,3,3,3,3,0.03749036,-0.00036025146,-0.95336869
130,0.0011886702,0.0014237676,0.0014023238,0.0076085858,5.6453352e-05,6.916844e-05,6.9245722e-05,1.6187869e-05,3,3,3,3,0.038190523,-0.00052275854,-0.95389145
131,0.0011847387,0.0014169047,0.0013953939,0.0075890631,5.625104e-05,6.8836575e-05,6.8903181e-05,1.6789684e-05,3,3,3,3,0.039643339,-0.00030932383,-0.95420077
132,0.0011808931,0.0014103161,0.0013884721,0.0075701416,5.6058836e-05,6.8516977e-05,6.8561728e-05,1.7267828e-05,3,3,3,3,0.040809479,-0.00027149061,-0.95447226
133,0.0011767701,0.0014036848,0.0013816009,0.0075528372,5.5854248e-05,6.8200388e-05,6.822426e-05,1.5621341e-05,3,3,3,3,0.03695091,-0.00049729482,-0.95496956
134,0.001172505,0.0013969256,0.0013747783,0.0075365886,5.5642023e-05,6.7886779e-05,6.7890095e-05,1.580272e-05,3,3,3,3,0.037411119,-0.00057112044,-0.95554068
135,0.0011682858,0.0013902709,0.0013680509,0.0075192877,5.5437497e-05,6.757616e-05,6.7558907e-05,1.6536341e-05,3,3,3,3,0.039180786,-0.00039407713,-0.95593475
136,0.0011642936,0.0013838198,0.0013614753,0.007500843,5.5250889e-05,6.7280362e-05,6.7238538e-05,1.5404886e-05,3,3,3,3,0.036533464,-0.00066563703,-0.95660039
137,0.0011601513,0.0013772912,0.0013550535,0.0074831892,5.5058124e-05,6.6981842e-05,6.6924684e-05,1.6337955e-05,3,3,3,3,0.038780267,-0.00037028337,-0.95697067
138,0.0011561348,0.0013708519,0.0013487772,0.0074632544,5.4873154e-05,6.6689053e-05,6.662164e-05,1.661404e-05,3,3,3,3,0.039471908,-0.00030453127,-0.95727521
139,0.0011519906,0.0013644412,0.001342556,0.0074433508,5.4686547e-05,6.6400253e-05,6.632749e-05,1.5646213e-05,3,3,3,3,0.037205704,-0.00055236647,-0.95782757
140,0.0011476885,0.0013579555,0.0013364096,0.0074263293,5.4499873e-05,6.6113836e-05,6.6041262e-05,1.5488988e-05,3,3,3,3,0.036863094,-0.00063016766,-0.95845774
141,0.0011435486,0.0013517189,0.0013304609,0.0074113371,5.4319142e-05,6.5836999e-05,6.5764591e-05,1.6802932e-05,3,3,3,3,0.040024942,-0.00035275158,-0.95881049
142,0.0011396265,0.0013457612,0.0013247119,0.0073959522,5.4142466e-05,6.5572281e-05,6.55005e-05,1.6482251e-05,3,3,3,3,0.039297102,-0.00033012997,-0.95914062
143,0.0011355248,0.0013398567,0.001319143,0.0073793525,5.3959088e-05,6.5310956e-05,6.5247029e-05,1.6611634e-05,3,3,3,3,0.039640871,-0.00022109299,-0.95936171
144,0.0011312536,0.0013340019,0.0013137757,0.0073635835,5.3770051e-05,6.5045937e-05,6.5001839e-05,1.5694458e-05,3,3,3,3,0.037483954,-0.00044277609,-0.95980449
145,0.0011271099,0.001328112,0.0013085386,0.0073497591,5.3587555e-05,6.4779651e-05,6.4761066e-05,1.7011559e-05,3,3,3,3,0.040662003,-0.00014232572,-0.95994682
146,0.0011231895,0.0013225319,0.0013035079,0.0073342421,5.343115e-05,6.4525542e-05,6.4527769e-05,1.6317785e-05,3,3,3,3,0.039036213,-0.00022273102,-0.96016955
147,0.0011193935,0.0013171164,0.0012986625,0.0073173329,5.3278846e-05,6.4280673e-05,6.4303114e-05,1.6887826e-05,3,3,3,3,0.040434013,-0.00010137528,-0.96027092
148,0.0011156176,0.0013117959,0.0012939252,0.007300528,5.313053e-05,6.4042695e-05,6.4081508e-05,1.6535178e-05,3,3,3,3,0.039621968,-9.2627677e-05,-0.96036355
149,0.0011120671,0.0013066292,0.0012893104,0.007285322,5.2988301e-05,6.3814515e-05,6.3861661e-05,1.545533e-05,3,3,3,3,0.037064054,-0.00035347497,-0.96071703
150,0.0011087134,0.0013015795,0.0012847425,0.0072742997,5.2856259e-05,6.3594539e-05,6.3641139e-05,1.1077063e-05,3,3,3,3,0.026585388,-2.3077976e-05,-0.9607401
151,0.0011061838,0.0012970808,0.001280278,0.007265949,5.2765947e-05,6.3403893e-05,6.3419223e-05,1.6323059e-05,3,3,3,3,0.039205925,3.0143313e-05,-0.96070996
152,0.0011028937,0.0012924803,0.0012760085,0.007261877,5.2636589e-05,6.3219183e-05,6.3211383e-05,1.135694e-05,3,3,3,3,0.027300051,0.00010382614,-0.96060613
153,0.0011003485,0.0012881504,0.0012716441,0.0072602137,5.2539119e-05,6.304308e-05,6.2993978e-05,1.5192352e-05,3,3,3,3,0.036545514,-9.5835411e-05,-0.96070197
