iteration,Ux_initial,Uy_initial,Uz_initial,p_initial,Ux_final,Uy_final,Uz_final,p_final,p_corrections,Ux_linear_iterations,Uy_linear_iterations,Uz_linear_iterations,continuity_local,continuity_global,continuity_cumulative
145,0.0013633234,0.0012711231,0.0010835772,0.0091414986,3.8920861e-05,3.8567949e-05,3.2717469e-05,1.5366935e-05,3,3,3,3,0.038577997,-4.2213736e-05,1.3261877
146,0.0013575801,0.0012572859,0.001068524,0.0090642367,3.8849255e-05,3.8124933e-05,3.2282408e-05,1.361772e-05,3,3,3,3,0.034202746,-0.0003484738,1.3258392
147,0.001353189,0.0012439648,0.0010540208,0.008981356,3.8830664e-05,3.7706645e-05,3.1861579e-05,1.3371274e-05,3,3,3,3,0.033596485,-0.00034551289,1.3254937
148,0.0013492755,0.0012309533,0.0010402188,0.0089042637,3.8876315e-05,3.7323497e-05,3.145276e-05,1.5621204e-05,3,3,3,3,0.039263994,3.2444672e-05,1.3255261
149,0.0013453321,0.0012180807,0.0010268894,0.0088288796,3.8920705e-05,3.6986963e-05,3.1068265e-05,1.2729853e-05,3,3,3,3,0.032009263,-0.00025401996,1.3252721
150,0.0013421293,0.0012055621,0.0010138145,0.0087514036,3.8993495e-05,3.6674776e-05,3.0700306e-05,1.2580271e-05,3,3,3,3,0.031642987,-0.00020489365,1.3250672
151,0.0013393813,0.0011947786,0.0010013394,0.0086796494,3.9066922e-05,3.6414488e-05,3.036405e-05,1.2515137e-05,3,3,3,3,0.031488416,-0.0001968332,1.3248704
152,0.001336311,0.0011863158,0.0009891217,0.0086053423,3.9145131e-05,3.6237033e-05,3.0052669e-05,1.2403219e-05,3,3,3,3,0.03121529,-0.00023956029,1.3246308
153,0.0013335377,0.0011799363,0.00097740642,0.0085272414,3.9200857e-05,3.6124751e-05,2.9743238e-05,1.2224268e-05,3,3,3,3,0.030773047,-0.00028388471,1.3243469
154,0.0013303727,0.0011745714,0.00096634551,0.008452763,3.9204057e-05,3.6058706e-05,2.9428237e-05,1.1985056e-05,3,3,3,3,0.030178913,-0.00031537521,1.3240316
155,0.0013273655,0.0011702369,0.0009559804,0.0083759121,3.9175856e-05,3.6006628e-05,2.9134822e-05,1.1717308e-05,3,3,3,3,0.02951278,-0.00031462396,1.3237169
156,0.0013238098,0.0011660075,0.00094642074,0.0083069217,3.9136019e-05,3.5928835e-05,2.8879391e-05,1.142292e-05,3,3,3,3,0.028779058,-0.00027506889,1.3234419
157,0.0013198537,0.0011619263,0.00093776114,0.0082448449,3.9066986e-05,3.5809598e-05,2.8673368e-05,1.1148571e-05,3,3,3,3,0.028095859,-0.00021490023,1.323227
158,0.0013151146,0.0011572979,0.00093008566,0.0081882726,3.8993503e-05,3.5657085e-05,2.8499629e-05,1.0936051e-05,3,3,3,3,0.027567899,-0.00013028717,1.3230967
159,0.0013098209,0.0011520609,0.00092317873,0.0081377337,3.8904405e-05,3.5468755e-05,2.8330747e-05,1.0897013e-05,3,3,3,3,0.027476445,-1.0200673e-05,1.3230865
160,0.001304049,0.0011464515,0.00091698416,0.0080894778,3.8794779e-05,3.5261541e-05,2.817016e-05,1.0964312e-05,3,3,3,3,0.027652705,0.00018160177,1.3232681
161,0.0012983138,0.0011405319,0.00091094411,0.0080546313,3.8690158e-05,3.5032084e-05,2.8005975e-05,1.1012949e-05,3,3,3,3,0.027781593,0.00041176659,1.3236798
162,0.0012928853,0.0011341307,0.00090522799,0.0080391957,3.8568539e-05,3.4796624e-05,2.7819179e-05,1.3828009e-05,3,3,3,3,0.03489072,0.00012084539,1.3238007
163,0.0012878376,0.0011278949,0.00089956129,0.00803093,3.8439193e-05,3.4628264e-05,2.7619591e-05,1.2976772e-05,3,3,3,3,0.032748478,0.00013364931,1.3239343
164,0.0012823645,0.001122948,0.00089380728,0.0080198867,3.8289436e-05,3.448327e-05,2.7395543e-05,1.0913833e-05,3,3,3,3,0.027547213,0.00022769183,1.324162
165,0.0012753008,0.0011181534,0.00088819606,0.0080198081,3.8084328e-05,3.4341408e-05,2.7134939e-05,1.132164e-05,3,3,3,3,0.028582549,0.00021764363,1.3243797
166,0.0012671727,0.0011149121,0.00088238874,0.0080250838,3.7818639e-05,3.4198632e-05,2.6853303e-05,1.1541746e-05,3,3,3,3,0.02914392,0.00018083671,1.3245605
167,0.0012588095,0.0011123762,0.00087634135,0.0080327181,3.7531155e-05,3.4061543e-05,2.6564379e-05,1.1591592e-05,3,3,3,3,0.02927369,0.00023299475,1.3247935
168,0.0012503272,0.0011103635,0.00086991802,0.0080307975,3.7213556e-05,3.3916207e-05,2.6276676e-05,1.1564143e-05,3,3,3,3,0.029206743,0.00039399323,1.3251875
169,0.0012418612,0.0011083421,0.00086264281,0.0080103247,3.6878281e-05,3.3742078e-05,2.5995727e-05,1.3527574e-05,3,3,3,3,0.034167754,0.00011042704,1.3252979
170,0.0012340451,0.0011057509,0.00085506276,0.0079861754,3.6506019e-05,3.3533261e-05,2.5696973e-05,1.1154751e-05,3,3,3,3,0.028174417,0.0005389458,1.3258369
171,0.0012263543,0.0011030268,0.00084761899,0.0079643438,3.6094311e-05,3.3305114e-05,2.5397707e-05,1.4000234e-05,3,3,3,3,0.035362143,0.00013689118,1.3259738
172,0.001219738,0.0011007825,0.00084037474,0.0079414182,3.572861e-05,3.3072184e-05,2.5121928e-05,1.2561354e-05,3,3,3,3,0.031725163,0.00012754389,1.3261013
173,0.0012134593,0.0010993147,0.00083300295,0.0079217658,3.5409072e-05,3.285978e-05,2.4853532e-05,1.0571262e-05,3,3,3,3,0.026696479,0.00029124494,1.3263926
174,0.0012076148,0.0010976415,0.00082526079,0.0078986801,3.5111592e-05,3.2686872e-05,2.4571549e-05,1.049352e-05,3,3,3,3,0.026498521,0.00023490183,1.3266275
175,0.0012014348,0.0010956943,0.00081697701,0.0078704675,3.4798333e-05,3.2509833e-05,2.4279669e-05,1.0550764e-05,3,3,3,3,0.026641155,0.00032075787,1.3269482
176,0.0011950114,0.0010930295,0.00080877878,0.0078320356,3.4525691e-05,3.2292703e-05,2.3977942e-05,1.2935984e-05,3,3,3,3,0.032660716,7.2406943e-05,1.3270206
177,0.001188575,0.0010891973,0.00080026698,0.0077781887,3.4270201e-05,3.2025758e-05,2.3646862e-05,1.2698529e-05,3,3,3,3,0.032054312,7.3284743e-05,1.3270939
178,0.00118159,0.0010839229,0.0007915028,0.007714853,3.4014145e-05,3.1724913e-05,2.3302155e-05,1.1465001e-05,3,3,3,3,0.028932902,6.7457361e-05,1.3271614
179,0.0011740219,0.0010776681,0.00078254607,0.0076524429,3.3749242e-05,3.1415187e-05,2.2963295e-05,1.0492053e-05,3,3,3,3,0.026470217,0.00027022398,1.3274316
180,0.0011653835,0.0010703381,0.00077390541,0.0075889884,3.3456676e-05,3.1096454e-05,2.2634916e-05,1.0478671e-05,3,3,3,3,0.026429626,0.00031023882,1.3277418
181,0.0011563538,0.0010622854,0.00076529827,0.0075261971,3.317585e-05,3.077462e-05,2.2320413e-05,1.1786861e-05,3,3,3,3,0.029722248,6.5729107e-05,1.3278076
182,0.0011464372,0.0010540711,0.0007564584,0.0074493601,3.2889583e-05,3.0455685e-05,2.2025972e-05,1.1380117e-05,3,3,3,3,0.028688571,5.5859879e-05,1.3278634
183,0.0011354193,0.0010464368,0.00074777867,0.0073545372,3.2579197e-05,3.0146223e-05,2.1762711e-05,1.0149932e-05,3,3,3,3,0.025580538,2.7238467e-05,1.3278907
184,0.0011243409,0.0010390087,0.00073933129,0.0072486863,3.2238698e-05,2.9838694e-05,2.1523719e-05,8.9127634e-06,3,3,3,3,0.022456865,0.00029698593,1.3281876
185,0.0011120908,0.0010312656,0.00073149022,0.0071377907,3.1861013e-05,2.9539131e-05,2.1298961e-05,9.4608326e-06,3,3,3,3,0.023832208,0.00014699037,1.3283346
186,0.0010992234,0.001023239,0.00072382083,0.0070240709,3.1459742e-05,2.9223637e-05,2.1067116e-05,9.7711393e-06,3,3,3,3,0.024607864,5.1056763e-06,1.3283397
187,0.0010863374,0.0010147421,0.00071593472,0.0069125391,3.1036662e-05,2.8886706e-05,2.0818276e-05,9.4309143e-06,3,3,3,3,0.023744706,1.479627e-05,1.3283545
188,0.0010728942,0.0010057537,0.00070796622,0.0068086336,3.0595808e-05,2.8552895e-05,2.056258e-05,8.2430516e-06,3,3,3,3,0.020749121,0.00036220605,1.3287167
189,0.0010591294,0.00099688899,0.0007000924,0.0067083474,3.0141162e-05,2.8240425e-05,2.0305234e-05,8.8965926e-06,3,3,3,3,0.022390336,-1.3882478e-05,1.3287029
190,0.0010459474,0.00098873022,0.00069194961,0.0066014466,2.9695703e-05,2.7938867e-05,2.0031585e-05,8.016129e-06,3,3,3,3,0.020170574,0.00035161825,1.3290545
191,0.0010328027,0.00098072718,0.00068386735,0.006499895,2.923377e-05,2.7647156e-05,1.9748715e-05,8.6315897e-06,3,3,3,3,0.021715757,-5.9970538e-05,1.3289945
192,0.0010206043,0.00097267904,0.00067545095,0.0064053109,2.8778901e-05,2.7366378e-05,1.9455522e-05,7.739397e-06,3,3,3,3,0.019467197,0.0003147102,1.3293092
193,0.0010088437,0.00096482722,0.00066709831,0.0063189855,2.8313047e-05,2.7099219e-05,1.9159768e-05,7.9191927e-06,3,3,3,3,0.019915544,0.00012744819,1.3294367
194,0.00099756387,0.00095686098,0.00065886944,0.0062277259,2.7843903e-05,2.6846738e-05,1.8867589e-05,7.4528161e-06,3,3,3,3,0.018738491,0.0003714297,1.3298081
195,0.0009865148,0.00094828724,0.00065086,0.0061367945,2.7389754e-05,2.6589163e-05,1.8575862e-05,9.6429344e-06,3,3,3,3,0.024239736,-4.1940635e-05,1.3297661
196,0.00097589362,0.00093985697,0.00064258124,0.0060489548,2.6975437e-05,2.6345833e-05,1.8285388e-05,7.2265666e-06,3,3,3,3,0.018160961,0.00028097586,1.3300471
197,0.00096502976,0.00093196862,0.00063469174,0.0059578212,2.6567897e-05,2.6123902e-05,1.8013832e-05,7.0951251e-06,3,3,3,3,0.017827376,0.0002358363,1.330283
198,0.00095440605,0.00092435897,0.00062719368,0.0058661473,2.6181981e-05,2.5919669e-05,1.7757274e-05,6.9690456e-06,3,3,3,3,0.017507555,0.00023219642,1.3305152
199,0.00094390475,0.0009166793,0.000619844,0.0057750679,2.5815786e-05,2.570021e-05,1.7522952e-05,6.856301e-06,3,3,3,3,0.017221219,0.00024187973,1.330757
200,0.00093339911,0.00090863806,0.00061281902,0.0056926072,2.5449322e-05,2.544775e-05,1.7310613e-05,6.7341762e-06,3,3,3,3,0.016911685,0.00024036753,1.3309974
201,0.0009229864,0.00089939212,0.00060615184,0.0056119941,2.5092637e-05,2.5172974e-05,1.7111944e-05,6.5975248e-06,3,3,3,3,0.016565826,0.00021102707,1.3312084
202,0.00091297614,0.00088907969,0.00059973143,0.0055275825,2.4744444e-05,2.484744e-05,1.6917344e-05,6.4526496e-06,3,3,3,3,0.016199379,0.00011300438,1.3313214
203,0.00090292168,0.00087795747,0.0005935324,0.0054428418,2.440646e-05,2.4484367e-05,1.6723692e-05,6.3383951e-06,3,3,3,3,0.015909973,-4.329615e-05,1.3312781
204,0.00089244743,0.00086636398,0.00058712711,0.0053606069,2.4068336e-05,2.4099716e-05,1.6538707e-05,6.7263717e-06,3,3,3,3,0.016881016,-0.00015383272,1.3311243
205,0.0008819709,0.00085429429,0.00058032985,0.0052873468,2.3720285e-05,2.369113e-05,1.6353802e-05,6.8819094e-06,3,3,3,3,0.017268624,-0.00031724707,1.3308071
206,0.00087075792,0.00084131631,0.00057361679,0.0052189357,2.3361279e-05,2.3284444e-05,1.6157396e-05,7.4411966e-06,3,3,3,3,0.018669228,-0.00020589775,1.3306012
207,0.00085867153,0.00082721654,0.00056694451,0.0051541957,2.2970714e-05,2.2871607e-05,1.5950769e-05,7.7881016e-06,3,3,3,3,0.019537373,-0.0001920243,1.3304091
208,0.00084621179,0.00081248467,0.00055987795,0.0050862849,2.2568802e-05,2.2476405e-05,1.574163e-05,7.2242173e-06,3,3,3,3,0.018120796,-0.00021478134,1.3301944
209,0.00083363061,0.00079768853,0.00055236881,0.0050161908,2.2164289e-05,2.2085746e-05,1.5531097e-05,6.0146502e-06,3,3,3,3,0.015085086,-0.00040054936,1.3297938
210,0.00082116746,0.00078289276,0.00054455308,0.0049408186,2.1768964e-05,2.1679294e-05,1.5310206e-05,6.0265536e-06,3,3,3,3,0.015113166,-0.00039550694,1.3293983
211,0.00080869822,0.00076821194,0.0005366571,0.0048648336,2.1393731e-05,2.1258602e-05,1.5073674e-05,6.803218e-06,3,3,3,3,0.017059047,-0.00022588045,1.3291724
212,0.00079590666,0.00075338421,0.00052886064,0.0047903769,2.1040459e-05,2.0836795e-05,1.4839223e-05,6.4712689e-06,3,3,3,3,0.016225531,-0.000217899,1.3289545
213,0.00078285933,0.00073832008,0.00052161551,0.00471251,2.0701875e-05,2.0411299e-05,1.4616094e-05,5.7495852e-06,3,3,3,3,0.014415217,-0.0003722731,1.3285822
214,0.00076945962,0.00072376199,0.00051458893,0.0046295801,2.0375681e-05,1.9995298e-05,1.4402205e-05,6.2225335e-06,3,3,3,3,0.015600055,-0.00017492927,1.3284073
215,0.00075649711,0.00070958025,0.00050763357,0.0045434524,2.0044633e-05,1.9604272e-05,1.419858e-05,5.5350718e-06,3,3,3,3,0.013876131,-0.0003037468,1.3281036
216,0.00074361811,0.00069566271,0.00050077609,0.0044574344,1.9710453e-05,1.9223512e-05,1.4001123e-05,6.4085881e-06,3,3,3,3,0.016065334,-9.5315718e-05,1.3280083
217,0.00073075636,0.00068217324,0.00049424396,0.0043717782,1.9369315e-05,1.8835515e-05,1.383953e-05,4.9430518e-06,3,3,3,3,0.012391427,-0.00035504784,1.3276532
218,0.00071800376,0.00066950926,0.00048779968,0.0042887013,1.9033487e-05,1.8489887e-05,1.3672225e-05,6.0489185e-06,3,3,3,3,0.015163256,-7.1628644e-05,1.3275816
219,0.00070536043,0.00065691662,0.00048159616,0.004211522,1.869877e-05,1.816125e-05,1.3502829e-05,4.6732933e-06,3,3,3,3,0.011714928,-0.00028162007,1.3273
220,0.00069285819,0.00064446219,0.00047521593,0.004137068,1.8363304e-05,1.7857153e-05,1.3335515e-05,4.579834e-06,3,3,3,3,0.011480512,-0.00026407777,1.3270359
221,0.00068094452,0.00063212568,0.00046923851,0.0040632557,1.8021128e-05,1.7559157e-05,1.3168115e-05,5.7273741e-06,3,3,3,3,0.014357129,-2.3248765e-05,1.3270126
222,0.00066926538,0.00061986736,0.00046370499,0.0039916463,1.7687457e-05,1.7255546e-05,1.3001311e-05,4.3410771e-06,3,3,3,3,0.010882287,-0.00017656916,1.3268361
223,0.00065803421,0.00060811328,0.00045811502,0.0039212197,1.737819e-05,1.6969349e-05,1.28302e-05,4.2587347e-06,3,3,3,3,0.01067598,-0.00011835405,1.3267177
224,0.00064683601,0.00059651398,0.00045265017,0.0038526813,1.7083366e-05,1.6702304e-05,1.2656673e-05,4.9843138e-06,3,3,3,3,0.012495138,1.7741389e-05,1.3267355
225,0.00063573483,0.00058528776,0.00044716332,0.0037823039,1.6796601e-05,1.6440019e-05,1.2489212e-05,4.1376528e-06,3,3,3,3,0.010373019,-1.2009905e-05,1.3267234
226,0.00062501153,0.00057459169,0.00044171166,0.0037127673,1.6534593e-05,1.6192778e-05,1.2322818e-05,4.028501e-06,3,3,3,3,0.010099651,5.7631887e-05,1.3267811
227,0.00061449213,0.00056452846,0.00043642595,0.0036440199,1.6300165e-05,1.5952031e-05,1.2170068e-05,3.9125535e-06,3,3,3,3,0.0098092071,0.00011352357,1.3268946
228,0.00060425514,0.00055512785,0.00043100745,0.0035777636,1.608125e-05,1.5716672e-05,1.2028397e-05,3.8309144e-06,3,3,3,3,0.0096047253,0.00016034564,1.3270549
229,0.00059454992,0.00054621157,0.00042561329,0.0035129867,1.587687e-05,1.5491603e-05,1.1899284e-05,3.801505e-06,3,3,3,3,0.0095311776,0.00020470489,1.3272596
230,0.00058525699,0.00053780156,0.00042026925,0.0034495438,1.5675192e-05,1.5278723e-05,1.1780368e-05,3.7683606e-06,3,3,3,3,0.0094482455,0.00024872808,1.3275084
231,0.00057636247,0.00053009029,0.00041509765,0.0033896105,1.5486952e-05,1.5089194e-05,1.1664511e-05,4.1266253e-06,3,3,3,3,0.010346634,0.00015622742,1.3276646
232,0.00056781867,0.00052302634,0.00040990653,0.0033332828,1.5305369e-05,1.4909943e-05,1.1549607e-05,3.6439253e-06,3,3,3,3,0.009136354,0.00026017685,1.3279248
233,0.00055952823,0.00051631624,0.00040494847,0.0032796621,1.5116275e-05,1.4734557e-05,1.1447106e-05,3.5720612e-06,3,3,3,3,0.008956248,0.00025203169,1.3281768
234,0.00055147521,0.00050979753,0.00040002846,0.0032278495,1.4926996e-05,1.4569392e-05,1.1341388e-05,3.904934e-06,3,3,3,3,0.0097909514,0.00014656148,1.3283234
235,0.0005434382,0.00050347094,0.00039528254,0.0031771233,1.4730921e-05,1.4404704e-05,1.1231225e-05,3.3552871e-06,3,3,3,3,0.0084128141,0.00022242931,1.3285458
236,0.00053522255,0.00049699247,0.0003905777,0.003126757,1.4527984e-05,1.4233339e-05,1.1116685e-05,3.2073798e-06,3,3,3,3,0.0080420872,0.0002802666,1.3288261
237,0.00052675905,0.00049048509,0.0003858534,0.0030775488,1.4316367e-05,1.405881e-05,1.0995695e-05,3.351517e-06,3,3,3,3,0.0084036953,0.00020996511,1.329036
238,0.00051811304,0.0004839651,0.00038104733,0.0030299078,1.408895e-05,1.3880623e-05,1.0864517e-05,3.2899608e-06,3,3,3,3,0.0082495858,0.0002157714,1.3292518
239,0.000509472,0.00047752877,0.00037630346,0.0029847253,1.3849066e-05,1.3703067e-05,1.0725867e-05,3.1268039e-06,3,3,3,3,0.0078407299,0.00023000547,1.3294818
240,0.00050057261,0.00047110056,0.00037164522,0.0029396255,1.359944e-05,1.3519588e-05,1.0578214e-05,2.9557921e-06,3,3,3,3,0.0074121727,0.00030865781,1.3297905
241,0.00049130781,0.00046471412,0.00036686247,0.0028953979,1.3340091e-05,1.3327438e-05,1.0423093e-05,3.9085674e-06,3,3,3,3,0.0098018355,0.00011608274,1.3299066
242,0.00048189536,0.00045835234,0.00036179275,0.0028498415,1.3080963e-05,1.3132057e-05,1.0260269e-05,2.8691667e-06,3,3,3,3,0.007195465,0.00026933654,1.3301759
243,0.00047227188,0.00045173502,0.00035658282,0.0028052716,1.2814663e-05,1.292591e-05,1.0098816e-05,2.8248623e-06,3,3,3,3,0.0070847275,0.00025543599,1.3304313
244,0.00046262474,0.00044489438,0.00035119143,0.002760384,1.254275e-05,1.2717724e-05,9.9362729e-06,2.7828661e-06,3,3,3,3,0.0069798145,0.00026101832,1.3306923
245,0.00045284532,0.00043802957,0.00034571609,0.0027136889,1.2271417e-05,1.2505538e-05,9.7752816e-06,2.7655111e-06,3,3,3,3,0.0069367123,0.00028108261,1.3309734
246,0.00044296233,0.00043095825,0.00034009127,0.0026662385,1.2000885e-05,1.2285039e-05,9.6151664e-06,3.3374868e-06,3,3,3,3,0.008371949,9.3168001e-05,1.3310666
247,0.00043304191,0.0004238461,0.00033424621,0.002618424,1.1732331e-05,1.206109e-05,9.4561964e-06,2.6529562e-06,3,3,3,3,0.0066552017,0.00022088564,1.3312875
248,0.0004229871,0.0004166011,0.00032832779,0.002569159,1.14558e-05,1.1832273e-05,9.2979661e-06,2.5960477e-06,3,3,3,3,0.0065128741,0.00017066692,1.3314581
249,0.0004130895,0.0004092984,0.00032238608,0.0025200141,1.117473e-05,1.1606173e-05,9.1423562e-06,2.547043e-06,3,3,3,3,0.006390384,0.00012733392,1.3315855
250,0.00040322084,0.00040191143,0.00031639836,0.0024709113,1.0893321e-05,1.1382692e-05,8.9844518e-06,2.4870731e-06,3,3,3,3,0.0062403784,9.1120223e-05,1.3316766
251,0.00039326724,0.00039456781,0.00031041373,0.0024224391,1.0605874e-05,1.115691e-05,8.8244824e-06,2.4265478e-06,3,3,3,3,0.0060889569,7.0021358e-05,1.3317466
252,0.0003833643,0.00038714948,0.00030450255,0.002373534,1.0321317e-05,1.0930505e-05,8.6585575e-06,2.4883864e-06,3,3,3,3,0.0062445837,0.00010054858,1.3318472
253,0.00037341059,0.00037969862,0.00029851174,0.0023232891,1.0035717e-05,1.0708355e-05,8.4851997e-06,2.8868665e-06,3,3,3,3,0.0072450744,3.9857286e-07,1.3318476
254,0.00036333477,0.00037230841,0.00029246585,0.0022733489,9.7438089e-06,1.0487764e-05,8.3068762e-06,2.170105e-06,3,3,3,3,0.0054465642,4.6115352e-05,1.3318937
255,0.00035301955,0.00036462826,0.00028639585,0.0022217452,9.4438567e-06,1.0260726e-05,8.122556e-06,2.0932828e-06,3,3,3,3,0.0052540919,1.8711138e-05,1.3319124
256,0.0003426976,0.00035699448,0.00028013178,0.0021678967,9.1435413e-06,1.0033155e-05,7.9326103e-06,2.0197553e-06,3,3,3,3,0.0050698598,-9.8583695e-06,1.3319025
257,0.00033272982,0.00034952316,0.00027372081,0.0021122604,8.843004e-06,9.8116548e-06,7.7389834e-06,2.0701677e-06,3,3,3,3,0.0051967095,1.0920895e-05,1.3319135
258,0.00032310775,0.00034186268,0.00026719304,0.002055786,8.548872e-06,9.5943886e-06,7.5427564e-06,2.0061529e-06,3,3,3,3,0.005036293,1.540472e-06,1.331915
259,0.00031398139,0.00033403575,0.00026073027,0.0020000604,8.2645692e-06,9.3772179e-06,7.3463684e-06,1.9210334e-06,3,3,3,3,0.0048228588,-8.8639077e-06,1.3319061
260,0.00030500641,0.00032627102,0.00025431252,0.0019452325,7.9961802e-06,9.1593942e-06,7.1510241e-06,1.8201453e-06,3,3,3,3,0.0045698004,-5.1757324e-05,1.3318544
261,0.00029624752,0.00031847857,0.00024796327,0.0018935915,7.7451148e-06,8.936162e-06,6.9616865e-06,1.8557345e-06,3,3,3,3,0.0046593702,-3.9102222e-05,1.3318153
262,0.00028776292,0.00031066275,0.00024169235,0.0018446684,7.5152881e-06,8.7060229e-06,6.7761022e-06,1.8566126e-06,3,3,3,3,0.004661779,-6.0242923e-05,1.331755
263,0.00027952305,0.00030288198,0.00023550016,0.0017977317,7.2967095e-06,8.4748814e-06,6.5982661e-06,1.8534775e-06,3,3,3,3,0.004654114,-8.4621275e-05,1.3316704
264,0.00027146805,0.00029511587,0.00022939775,0.0017537777,7.0908002e-06,8.2446974e-06,6.4278378e-06,1.8581058e-06,3,3,3,3,0.0046659334,-0.00011226562,1.3315581
265,0.00026374572,0.00028728454,0.00022353096,0.0017103946,6.888938e-06,8.0177442e-06,6.2649718e-06,1.9961575e-06,3,3,3,3,0.0050128022,-7.0400507e-05,1.3314877
266,0.00025637891,0.00027956221,0.00021787155,0.0016683405,6.6929301e-06,7.7978824e-06,6.1036471e-06,1.9435367e-06,3,3,3,3,0.0048808837,-7.1181962e-05,1.3314166
267,0.000249317,0.00027216244,0.000212345,0.0016281721,6.5051803e-06,7.5874467e-06,5.9492558e-06,1.8087261e-06,3,3,3,3,0.0045425283,-0.00011010766,1.3313065
268,0.00024246735,0.00026516781,0.00020704867,0.0015905297,6.3234463e-06,7.3875016e-06,5.7999333e-06,1.7940074e-06,3,3,3,3,0.0045057295,-9.9928754e-05,1.3312065
269,0.000235865,0.00025850785,0.00020204651,0.0015538471,6.1496595e-06,7.2010489e-06,5.6572238e-06,1.7740509e-06,3,3,3,3,0.0044557681,-9.7616211e-05,1.3311089
270,0.00022963424,0.00025218543,0.00019723695,0.0015182689,5.9857367e-06,7.02457e-06,5.5210375e-06,1.7467756e-06,3,3,3,3,0.0043874222,-0.00010133951,1.3310076
271,0.00022356944,0.00024601747,0.00019265064,0.001483692,5.8325062e-06,6.8634901e-06,5.3899487e-06,1.7169258e-06,3,3,3,3,0.0043126015,-0.00010681801,1.3309008
272,0.00021755108,0.00024015125,0.00018827498,0.0014490501,5.6892813e-06,6.7150298e-06,5.2659272e-06,1.932801e-06,3,3,3,3,0.0048550122,-5.5152647e-05,1.3308456
273,0.00021160127,0.00023437799,0.00018401062,0.0014153447,5.5513114e-06,6.5684709e-06,5.1497914e-06,1.6160647e-06,3,3,3,3,0.0040595727,-9.6077584e-05,1.3307495
274,0.00020587646,0.00022892895,0.00017981801,0.0013817007,5.4191633e-06,6.4347679e-06,5.0412329e-06,1.5619455e-06,3,3,3,3,0.0039237679,-8.6148937e-05,1.3306634
275,0.00020043958,0.00022376382,0.00017573389,0.001349961,5.294135e-06,6.3078559e-06,4.9404538e-06,1.5119453e-06,3,3,3,3,0.0037983008,-7.6938257e-05,1.3305864
276,0.00019525512,0.0002189087,0.00017177147,0.0013197106,5.1775845e-06,6.1885145e-06,4.8465683e-06,1.4661232e-06,3,3,3,3,0.0036833214,-6.9105094e-05,1.3305173
277,0.00019035601,0.00021417359,0.00016792328,0.0012907642,5.0673146e-06,6.0818027e-06,4.7589421e-06,1.4042641e-06,3,3,3,3,0.0035280397,-8.9986798e-05,1.3304273
278,0.00018567406,0.00020950457,0.00016421013,0.0012620368,4.9654754e-06,5.9813886e-06,4.6753612e-06,1.4197364e-06,3,3,3,3,0.0035670346,-5.2855693e-05,1.3303745
279,0.00018132759,0.00020499077,0.00016049803,0.0012333489,4.8715312e-06,5.8854997e-06,4.5957902e-06,1.3944498e-06,3,3,3,3,0.0035036209,-3.7672507e-05,1.3303368
280,0.00017713237,0.00020064973,0.00015688107,0.0012050267,4.7840191e-06,5.7936568e-06,4.5203975e-06,1.3508834e-06,3,3,3,3,0.0033942665,-9.7875168e-06,1.330327
281,0.00017313239,0.00019634883,0.00015339759,0.0011773204,4.7059984e-06,5.7029668e-06,4.4476808e-06,1.3188052e-06,3,3,3,3,0.0033137655,2.6979379e-05,1.330354
282,0.00016932411,0.00019218379,0.00015004017,0.0011498679,4.6338882e-06,5.613788e-06,4.3775048e-06,1.6513963e-06,3,3,3,3,0.0041495837,-5.3607456e-06,1.3303486
283,0.00016587586,0.00018830563,0.00014683457,0.0011235157,4.5679931e-06,5.5312917e-06,4.3118154e-06,1.5280384e-06,3,3,3,3,0.0038396915,-9.5131066e-06,1.3303391
284,0.00016267546,0.00018465557,0.00014383447,0.001098058,4.5062649e-06,5.4471578e-06,4.250106e-06,1.2002486e-06,3,3,3,3,0.0030160726,2.9709009e-05,1.3303688
285,0.00015969272,0.00018115574,0.00014097698,0.0010737276,4.4428839e-06,5.3609105e-06,4.192368e-06,1.2095756e-06,3,3,3,3,0.0030395808,1.9669978e-05,1.3303885
286,0.0001569367,0.00017781856,0.00013834939,0.0010510443,4.3846616e-06,5.2789854e-06,4.1401029e-06,1.4186237e-06,3,3,3,3,0.0035649788,-1.4105453e-05,1.3303744
287,0.00015439068,0.00017468055,0.00013595637,0.0010303417,4.332784e-06,5.2029728e-06,4.0919075e-06,1.182346e-06,3,3,3,3,0.0029712553,2.1819287e-05,1.3303962
288,0.00015199998,0.00017163667,0.00013373713,0.0010106643,4.2804576e-06,5.12493e-06,4.0466955e-06,1.4226162e-06,3,3,3,3,0.003575113,-2.4286823e-05,1.3303719
289,0.00014975908,0.00016874303,0.0001316749,0.00099306831,4.2297868e-06,5.0479345e-06,4.0011956e-06,1.1241125e-06,3,3,3,3,0.0028249781,1.9181939e-05,1.3303911
290,0.00014753905,0.00016591119,0.00012975867,0.00097623885,4.1787304e-06,4.9710839e-06,3.9578691e-06,1.3329389e-06,3,3,3,3,0.0033498086,-2.2683564e-05,1.3303684
291,0.00014542851,0.00016331822,0.0001280143,0.00096021444,4.1284906e-06,4.8973496e-06,3.916266e-06,1.2267525e-06,3,3,3,3,0.0030829657,-1.9839846e-05,1.3303486
