iteration,Ux_initial,Uy_initial,Uz_initial,p_initial,Ux_final,Uy_final,Uz_final,p_final,p_corrections,Ux_linear_iterations,Uy_linear_iterations,Uz_linear_iterations,continuity_local,continuity_global,continuity_cumulative
33,0.0027980106,0.0043613145,0.0041315087,0.022035369,0.00010948134,0.00018138664,0.00018448088,7.9796818e-05,3,3,3,3,0.1748261,-0.00057530756,1.9373742
34,0.0027321963,0.0041848278,0.0039300302,0.021002918,0.00010700624,0.00017256186,0.00017281381,5.5474335e-05,3,3,3,3,0.12274321,0.00017182565,1.937546
35,0.0026741947,0.0040729508,0.0038690933,0.02041165,0.00010722917,0.00017068954,0.00017114295,4.6349572e-05,3,3,3,3,0.10464356,0.0001668396,1.9377129
36,0.0025509155,0.0038589428,0.0036985732,0.019611548,0.00010402495,0.00016284673,0.00016410649,5.4506168e-05,3,3,3,3,0.1245556,8.9615402e-05,1.9378025
37,0.0024742425,0.0037271418,0.0035880482,0.01872578,0.00010103712,0.00015792631,0.00016054237,3.695111e-05,3,3,3,3,0.08408398,-0.0002116685,1.9375908
38,0.0023984587,0.0036213865,0.0035097395,0.018007222,9.9461182e-05,0.00015575584,0.00015938602,3.6404215e-05,3,3,3,3,0.082140336,0.00018051442,1.9377713
39,0.0023278837,0.0035013034,0.0033966493,0.017370961,9.7872539e-05,0.00015199371,0.00015475954,3.9628275e-05,3,3,3,3,0.088988159,0.00035751634,1.9381288
40,0.0022950063,0.0034263086,0.0033168538,0.016860221,9.7083754e-05,0.00014929089,0.00015091027,3.2645711e-05,3,3,3,3,0.07361087,0.00028322228,1.9384121
41,0.0022599201,0.0033470969,0.003247958,0.016450067,9.6446798e-05,0.0001466414,0.00014800063,2.6572187e-05,3,3,3,3,0.060235831,4.7839319e-05,1.9384599
42,0.0022180292,0.0032513585,0.0031660703,0.016028133,9.526501e-05,0.00014310636,0.00014475202,2.7419697e-05,3,3,3,3,0.062431242,-0.00010843827,1.9383515
43,0.0021774883,0.0031675956,0.0030950321,0.01559958,9.3922939e-05,0.00014008843,0.00014228002,2.5146035e-05,3,3,3,3,0.057222958,-0.00027395643,1.9380775
44,0.0021371697,0.0030945336,0.0030319158,0.015210914,9.2746006e-05,0.00013771708,0.00014022139,2.4370226e-05,3,3,3,3,0.05544362,0.00020611504,1.9382836
45,0.0021015758,0.0030288311,0.0029706927,0.014855383,9.1595169e-05,0.00013555294,0.0001378394,2.7030932e-05,3,3,3,3,0.06146644,0.00028952087,1.9385731
46,0.0020744958,0.0029717506,0.0029156562,0.014563688,9.0587269e-05,0.00013352569,0.00013555361,2.2961539e-05,3,3,3,3,0.052307049,0.00029866308,1.9388718
47,0.0020497614,0.0029156948,0.0028614602,0.01432123,8.9715061e-05,0.00013142547,0.00013334297,1.9071422e-05,3,3,3,3,0.043516207,-0.00014605305,1.9387257
48,0.0020247472,0.0028574528,0.0028054277,0.014105454,8.8825019e-05,0.00012920478,0.00013110813,2.1261239e-05,3,3,3,3,0.048634525,-0.00023119881,1.9384946
49,0.0019989374,0.0028005147,0.0027523934,0.013884393,8.7875586e-05,0.00012712355,0.00012903328,1.9212043e-05,3,3,3,3,0.04401131,-0.00033376094,1.9381608
50,0.0019728704,0.0027483359,0.0027038409,0.013651421,8.6872618e-05,0.00012522871,0.00012710989,1.7144619e-05,3,3,3,3,0.03931839,-0.00032459118,1.9378362
51,0.0019474889,0.0027009839,0.0026584416,0.013424924,8.5811876e-05,0.00012346678,0.00012522674,2.1692395e-05,3,3,3,3,0.049817231,0.00026163781,1.9380978
52,0.0019242105,0.0026563724,0.0026158012,0.013213838,8.4788821e-05,0.00012170783,0.00012338897,2.0663156e-05,3,3,3,3,0.04750757,0.00028939542,1.9383872
53,0.0019024531,0.0026118694,0.0025744894,0.013016059,8.386095e-05,0.00011996978,0.00012159093,1.6273018e-05,3,3,3,3,0.037460916,0.00031766223,1.9387049
54,0.0018817137,0.0025685049,0.0025337267,0.01284335,8.301801e-05,0.00011829976,0.00011986274,1.8352759e-05,3,3,3,3,0.042309027,-3.0092794e-05,1.9386748
55,0.0018620095,0.0025282003,0.0024942552,0.012695576,8.2314933e-05,0.00011675863,0.0001182517,1.7602749e-05,3,3,3,3,0.040642881,-0.00031133068,1.9383635
56,0.0018424256,0.0024905972,0.0024567697,0.012573696,8.1670359e-05,0.00011531823,0.0001167448,1.6509436e-05,3,3,3,3,0.038181467,-0.00031203523,1.9380514
57,0.0018230486,0.0024552562,0.0024219553,0.012467893,8.1071693e-05,0.00011393364,0.00011530789,1.548787e-05,3,3,3,3,0.035875705,-0.00058808796,1.9374633
58,0.0018049425,0.0024216777,0.0023892595,0.012378225,8.0491498e-05,0.00011259392,0.00011393534,1.5824107e-05,3,3,3,3,0.036707728,-0.00015035534,1.937313
59,0.0017888706,0.0023893801,0.0023575849,0.012273068,7.9974903e-05,0.000111308,0.0001126264,1.5963496e-05,3,3,3,3,0.037081705,-2.5613693e-05,1.9372874
60,0.0017737366,0.0023587138,0.0023264043,0.012175592,7.9460022e-05,0.00011006245,0.0001113458,1.6065751e-05,3,3,3,3,0.037369205,-0.00014848174,1.9371389
61,0.0017588259,0.002329216,0.0022966312,0.012084514,7.8936367e-05,0.00010887086,0.0001100942,1.7059629e-05,3,3,3,3,0.039734667,4.3212805e-05,1.9371821
62,0.0017436217,0.002300547,0.002268255,0.012001082,7.841391e-05,0.00010771289,0.00010891522,1.6522813e-05,3,3,3,3,0.038539229,-9.7417052e-06,1.9371724
63,0.0017285249,0.0022724099,0.0022411894,0.01188735,7.7884025e-05,0.00010656945,0.00010779358,1.5280166e-05,3,3,3,3,0.035691635,-0.00020230252,1.9369701
64,0.0017141269,0.0022452729,0.0022153582,0.011742854,7.734757e-05,0.00010548633,0.00010673359,1.5183524e-05,3,3,3,3,0.035513513,-9.3994103e-05,1.9368761
65,0.0017004727,0.0022191525,0.0021908345,0.011595953,7.6867303e-05,0.00010447585,0.00010569312,1.5174116e-05,3,3,3,3,0.035538426,-4.3234028e-05,1.9368328
66,0.0016884796,0.0021943577,0.0021673837,0.011466672,7.6466145e-05,0.00010349717,0.00010470484,1.5421504e-05,3,3,3,3,0.036164642,-0.00016048308,1.9366724
67,0.0016778388,0.0021710622,0.0021452728,0.011354374,7.6121075e-05,0.00010259163,0.00010375257,1.5696014e-05,3,3,3,3,0.036855258,-0.00035593864,1.9363164
68,0.0016677555,0.0021490052,0.0021240922,0.011298133,7.5828965e-05,0.00010173205,0.00010287147,1.700053e-05,3,3,3,3,0.03996707,-1.0856798e-06,1.9363153
69,0.0016578436,0.0021283209,0.0021043667,0.011261508,7.5526835e-05,0.00010091442,0.00010205147,1.5865112e-05,3,3,3,3,0.037343109,-0.00038607559,1.9359293
70,0.0016476753,0.0021087835,0.0020859644,0.011232012,7.5202963e-05,0.00010013106,0.00010127145,1.6080089e-05,3,3,3,3,0.037892458,-0.00031461522,1.9356146
71,0.001637412,0.0020898577,0.0020686785,0.011195796,7.4868565e-05,9.9401221e-05,0.00010056353,1.6190221e-05,3,3,3,3,0.038196183,-0.00025162316,1.935363
72,0.0016277501,0.002071742,0.002052875,0.011172135,7.4561353e-05,9.8743288e-05,9.9912834e-05,1.6349127e-05,3,3,3,3,0.038614823,-0.00023103095,1.935132
73,0.0016196885,0.0020547101,0.0020383655,0.011174447,7.4277282e-05,9.8128537e-05,9.9327082e-05,1.6815951e-05,3,3,3,3,0.03976251,-0.00025621239,1.9348758
74,0.0016130486,0.0020386708,0.0020247556,0.011162907,7.3987072e-05,9.7553553e-05,9.8796709e-05,1.6945793e-05,3,3,3,3,0.040114664,-0.00034649055,1.9345293
75,0.0016074664,0.0020239724,0.0020123802,0.011127152,7.3679715e-05,9.6992461e-05,9.8296027e-05,1.6689164e-05,3,3,3,3,0.039551579,-0.00048140197,1.9340479
76,0.0016018544,0.002010547,0.0020010013,0.011091906,7.3366392e-05,9.6422979e-05,9.7794987e-05,1.7495917e-05,3,3,3,3,0.041510258,-9.9659126e-05,1.9339482
77,0.0015961195,0.0019978803,0.0019909429,0.011060538,7.3029979e-05,9.5832254e-05,9.7330738e-05,1.6479472e-05,3,3,3,3,0.039144907,-0.00025552015,1.9336927
78,0.0015899298,0.0019852547,0.0019818702,0.011032578,7.2671046e-05,9.523039e-05,9.6907784e-05,1.6618668e-05,3,3,3,3,0.039518767,-0.00014742342,1.9335453
79,0.001583954,0.0019731442,0.0019733283,0.011021703,7.229888e-05,9.4637533e-05,9.6509571e-05,1.6713472e-05,3,3,3,3,0.039785883,-9.317105e-05,1.9334521
80,0.0015787191,0.0019620951,0.0019653214,0.011033211,7.1925186e-05,9.4088624e-05,9.6133719e-05,1.6869066e-05,3,3,3,3,0.040197742,-0.00014187869,1.9333102
81,0.001573858,0.0019515674,0.0019578197,0.011044714,7.1574224e-05,9.3568721e-05,9.5768193e-05,1.6807772e-05,3,3,3,3,0.040094299,-0.00026621406,1.933044
82,0.0015689947,0.0019409286,0.0019504607,0.011074421,7.1250022e-05,9.3057055e-05,9.5405237e-05,1.6852633e-05,3,3,3,3,0.040243928,-0.00054643121,1.9324976
83,0.0015647024,0.0019305948,0.0019433617,0.01111806,7.093484e-05,9.2525149e-05,9.5056386e-05,1.8564001e-05,3,3,3,3,0.044376822,-0.00015692661,1.9323407
84,0.0015606268,0.0019201941,0.0019371176,0.011130916,7.0614596e-05,9.1986043e-05,9.4717346e-05,1.6679632e-05,3,3,3,3,0.039915392,-0.00044260794,1.931898
85,0.0015565271,0.0019092433,0.0019316421,0.011125537,7.0291051e-05,9.1415228e-05,9.4408216e-05,1.6816074e-05,3,3,3,3,0.040281831,-0.00033338584,1.9315647
86,0.0015524404,0.0018982232,0.0019267644,0.011114106,6.9957742e-05,9.0803573e-05,9.4104026e-05,1.7077755e-05,3,3,3,3,0.040947079,-0.00025963139,1.931305
87,0.0015481381,0.001887349,0.0019217438,0.011136666,6.9617884e-05,9.0197237e-05,9.3800129e-05,1.7171053e-05,3,3,3,3,0.041209226,-0.00020834383,1.9310967
88,0.0015438262,0.0018769818,0.0019164664,0.011151721,6.9264374e-05,8.959171e-05,9.3468919e-05,1.7039091e-05,3,3,3,3,0.04092996,-0.00019783343,1.9308989
89,0.00153935,0.0018668637,0.0019110766,0.011169261,6.8879052e-05,8.8984692e-05,9.3158481e-05,1.6764922e-05,3,3,3,3,0.040308734,-0.00019875397,1.9307001
90,0.0015351588,0.0018570497,0.001905213,0.011198437,6.8463818e-05,8.8389505e-05,9.2854575e-05,1.669083e-05,3,3,3,3,0.040169115,-0.00019064839,1.9305095
91,0.0015311855,0.0018476341,0.0018990748,0.011211351,6.8051213e-05,8.7826625e-05,9.2549612e-05,1.67083e-05,3,3,3,3,0.040250931,-0.00016265715,1.9303468
92,0.0015274069,0.0018390998,0.0018928632,0.0112187,6.7670418e-05,8.7280133e-05,9.2244228e-05,1.6724631e-05,3,3,3,3,0.040331438,-0.00010032723,1.9302465
93,0.0015242813,0.0018312918,0.0018867183,0.011214148,6.7314196e-05,8.6766903e-05,9.1921768e-05,1.6728194e-05,3,3,3,3,0.040381359,-1.7143907e-05,1.9302293
94,0.0015208067,0.0018230089,0.0018807096,0.011216363,6.6953147e-05,8.6292776e-05,9.1593491e-05,1.6739605e-05,3,3,3,3,0.040451989,9.0974589e-05,1.9303203
95,0.0015169823,0.0018143259,0.0018746421,0.011235737,6.6604072e-05,8.5834702e-05,9.1260789e-05,1.6978079e-05,3,3,3,3,0.041074997,0.00033957021,1.9306599
96,0.0015129969,0.0018060345,0.0018681797,0.011256628,6.6262405e-05,8.5385218e-05,9.0914384e-05,1.6508194e-05,3,3,3,3,0.039982889,0.00043671104,1.9310966
97,0.0015094188,0.0017995859,0.001861149,0.011261136,6.5931755e-05,8.4963096e-05,9.0548861e-05,1.6995608e-05,3,3,3,3,0.041209568,0.00072879146,1.9318254
98,0.0015061669,0.0017943184,0.0018542505,0.011258903,6.560816e-05,8.4588759e-05,9.0180845e-05,1.7157038e-05,3,3,3,3,0.041644373,0.00091258717,1.932738
99,0.0015032784,0.0017894785,0.0018467958,0.011239068,6.5286539e-05,8.4244475e-05,8.9750011e-05,2.0018321e-05,3,3,3,3,0.048638576,0.00046462009,1.9332026
100,0.00150122,0.0017840415,0.0018384172,0.011250402,6.4997043e-05,8.3867561e-05,8.9262548e-05,1.7064231e-05,3,3,3,3,0.041498776,0.00088917345,1.9340918
101,0.0014989857,0.0017780838,0.0018296265,0.011281791,6.4679447e-05,8.3443891e-05,8.8730959e-05,1.7025329e-05,3,3,3,3,0.041444415,0.0008508865,1.9349426
102,0.0014964285,0.001771474,0.0018206227,0.011312833,6.4344736e-05,8.2967278e-05,8.815989e-05,1.703792e-05,3,3,3,3,0.041513681,0.00085217083,1.9357948
103,0.0014944639,0.0017640167,0.001811176,0.011315528,6.4000036e-05,8.2436583e-05,8.7576178e-05,1.706409e-05,3,3,3,3,0.041615443,0.00089846893,1.9366933
104,0.0014923292,0.001756699,0.0018005624,0.011296416,6.3693867e-05,8.1871503e-05,8.6955188e-05,1.7096471e-05,3,3,3,3,0.04173231,0.0009671078,1.9376604
105,0.0014906175,0.0017502732,0.0017885468,0.011276677,6.3404623e-05,8.1333078e-05,8.6266022e-05,2.0445569e-05,3,3,3,3,0.049952707,0.00053787166,1.9381983
106,0.0014899762,0.0017441596,0.0017758523,0.011253331,6.314105e-05,8.0827985e-05,8.5494445e-05,1.6809013e-05,3,3,3,3,0.041103152,0.00084497134,1.9390432
107,0.0014897166,0.0017387401,0.0017621425,0.01123644,6.2871582e-05,8.0357637e-05,8.4689562e-05,1.7165309e-05,3,3,3,3,0.042013762,0.00079467694,1.9398379
108,0.001490187,0.0017333447,0.0017480078,0.011236243,6.2615297e-05,7.9888441e-05,8.3833405e-05,1.7119156e-05,3,3,3,3,0.041940864,0.0007902344,1.9406281
109,0.0014911625,0.0017270974,0.0017326843,0.011246983,6.2378706e-05,7.9425632e-05,8.2934572e-05,1.7457117e-05,3,3,3,3,0.042808124,0.00082623461,1.9414544
110,0.0014929657,0.0017199528,0.001716518,0.011263056,6.2164992e-05,7.8949156e-05,8.1973288e-05,1.8096562e-05,3,3,3,3,0.044415109,0.00091457565,1.9423689
111,0.0014948206,0.0017127024,0.0017002483,0.011282417,6.1986194e-05,7.8481117e-05,8.0965805e-05,2.1244416e-05,3,3,3,3,0.05218765,0.00053419336,1.9429031
112,0.0014975328,0.0017064544,0.0016840553,0.011301242,6.1897389e-05,7.8009302e-05,7.9919296e-05,2.0436382e-05,3,3,3,3,0.050244677,0.00051670806,1.9434199
113,0.0015005042,0.0016997837,0.0016685759,0.011318095,6.1890249e-05,7.7513792e-05,7.8850257e-05,1.8389431e-05,3,3,3,3,0.045252764,0.00078815378,1.944208
114,0.001503475,0.0016921463,0.0016532326,0.011313624,6.1949382e-05,7.7055031e-05,7.7781444e-05,1.8715733e-05,3,3,3,3,0.04610043,0.00082305556,1.9450311
115,0.0015068178,0.0016851186,0.0016376939,0.011299877,6.2062149e-05,7.6623584e-05,7.6707157e-05,1.9260274e-05,3,3,3,3,0.047488958,0.00094019004,1.9459712
116,0.0015108881,0.0016795877,0.0016227905,0.011273979,6.2247096e-05,7.6209212e-05,7.5645208e-05,1.9685937e-05,3,3,3,3,0.048586672,0.0010620725,1.9470333
117,0.0015157952,0.0016743318,0.0016078252,0.01124969,6.2443324e-05,7.576662e-05,7.4585948e-05,2.2707222e-05,3,3,3,3,0.056097136,0.00065610176,1.9476894
118,0.0015205226,0.0016689488,0.0015922695,0.011235302,6.2661127e-05,7.5256312e-05,7.3518121e-05,1.8632779e-05,3,3,3,3,0.046071951,0.001384906,1.9490743
119,0.0015241282,0.0016628135,0.0015766836,0.011240899,6.2916709e-05,7.4716099e-05,7.241954e-05,2.233028e-05,3,3,3,3,0.055267668,0.00061360974,1.9496879
120,0.0015286559,0.0016563594,0.0015613511,0.011264561,6.3248908e-05,7.4115486e-05,7.1371212e-05,1.8721854e-05,3,3,3,3,0.046378324,0.0010496872,1.9507376
121,0.0015340022,0.0016495117,0.0015462677,0.011299256,6.3539859e-05,7.3451882e-05,7.0333423e-05,1.8785327e-05,3,3,3,3,0.046581017,0.00087650943,1.9516141
122,0.0015391667,0.0016419465,0.0015313799,0.01134922,6.3801091e-05,7.275122e-05,6.9329142e-05,1.8824966e-05,3,3,3,3,0.046724173,0.00070875726,1.9523229
123,0.0015438652,0.0016328743,0.0015164114,0.011398935,6.3917762e-05,7.1976017e-05,6.8329442e-05,1.8957705e-05,3,3,3,3,0.047095682,0.00052220013,1.9528451
124,0.0015481142,0.0016219149,0.001501694,0.011431027,6.386722e-05,7.1160255e-05,6.7340838e-05,1.9034385e-05,3,3,3,3,0.047324921,0.00024924633,1.9530943
125,0.0015519942,0.0016110493,0.0014879041,0.011482779,6.3701e-05,7.0280597e-05,6.636335e-05,1.9027764e-05,3,3,3,3,0.047343399,-7.1084388e-05,1.9530233
126,0.0015551865,0.0016013132,0.0014740632,0.011549811,6.3523263e-05,6.942194e-05,6.5422656e-05,2.1666476e-05,3,3,3,3,0.053946027,-5.42717e-05,1.952969
127,0.0015570948,0.0015919526,0.0014598238,0.011605104,6.3363719e-05,6.8603859e-05,6.4494342e-05,1.8482543e-05,3,3,3,3,0.046052271,-0.00050823097,1.9524608
128,0.0015573765,0.0015821308,0.0014461923,0.011653992,6.3161293e-05,6.7838698e-05,6.3638185e-05,1.8328193e-05,3,3,3,3,0.045694994,-0.00068990645,1.9517708
129,0.0015561814,0.001571622,0.001433652,0.011692626,6.2872231e-05,6.7084443e-05,6.287186e-05,1.8229978e-05,3,3,3,3,0.045475074,-0.00093808235,1.9508328
130,0.0015535291,0.001563232,0.0014211209,0.011731409,6.2559626e-05,6.6446847e-05,6.2177464e-05,1.8830809e-05,3,3,3,3,0.046996656,-0.00080854392,1.9500242
131,0.001550821,0.0015566799,0.0014086759,0.011743415,6.2390104e-05,6.5914521e-05,6.1530612e-05,1.8708643e-05,3,3,3,3,0.046713395,-0.00083877447,1.9491854
132,0.0015496745,0.0015508186,0.0013959229,0.011733916,6.2343261e-05,6.5477207e-05,6.0849222e-05,1.9916411e-05,3,3,3,3,0.049751107,-0.00037913413,1.9488063
133,0.0015488592,0.0015437363,0.0013822102,0.011733092,6.2339941e-05,6.5056946e-05,6.009455e-05,1.8041527e-05,3,3,3,3,0.045087393,-0.00065220627,1.9481541
134,0.0015481181,0.0015344242,0.0013674108,0.011756654,6.2272898e-05,6.4522664e-05,5.9238214e-05,1.8092385e-05,3,3,3,3,0.045228998,-0.0004408009,1.9477133
135,0.0015455354,0.0015232845,0.0013512542,0.011780837,6.2205851e-05,6.3866029e-05,5.834793e-05,1.8039437e-05,3,3,3,3,0.045108108,-0.00046892875,1.9472444
136,0.0015436863,0.0015098731,0.0013351172,0.011793038,6.2254474e-05,6.3143684e-05,5.7393857e-05,1.779675e-05,3,3,3,3,0.044507986,-0.00068693855,1.9465574
137,0.0015423718,0.0014941122,0.0013178238,0.011807152,6.2359989e-05,6.2317697e-05,5.6399983e-05,1.8259732e-05,3,3,3,3,0.045666984,-0.00061855386,1.9459389
138,0.00154284,0.0014791321,0.0012998819,0.01179876,6.2517794e-05,6.1467339e-05,5.5349915e-05,1.7815818e-05,3,3,3,3,0.044555708,-0.00079473194,1.9451442
139,0.0015435155,0.0014636692,0.0012812296,0.011789926,6.2651499e-05,6.0625831e-05,5.4331789e-05,1.9151816e-05,3,3,3,3,0.047894265,-0.0004261562,1.944718
140,0.0015441824,0.0014468843,0.0012621418,0.011769536,6.2903479e-05,5.9871942e-05,5.3358267e-05,1.6984015e-05,3,3,3,3,0.042469591,-0.00064573165,1.9440723
141,0.0015438333,0.0014307746,0.001243757,0.011714,6.3101335e-05,5.9159573e-05,5.2496445e-05,1.6393145e-05,3,3,3,3,0.040984965,-0.00075932979,1.9433129
142,0.0015434603,0.0014157368,0.0012248064,0.011647065,6.3403687e-05,5.8535335e-05,5.1630372e-05,1.6186278e-05,3,3,3,3,0.040459643,-0.0006945264,1.9426184
143,0.0015437415,0.0014020243,0.0012055638,0.011546152,6.3805783e-05,5.7942515e-05,5.0693809e-05,1.5777964e-05,3,3,3,3,0.039428505,-0.00068971596,1.9419287
144,0.0015447685,0.0013876979,0.0011857578,0.011485726,6.4190574e-05,5.739325e-05,4.9742672e-05,1.5330604e-05,3,3,3,3,0.03830105,-0.00070261772,1.9412261
145,0.001546004,0.0013727868,0.001164848,0.011430835,6.4537849e-05,5.6870584e-05,4.8826007e-05,1.5264282e-05,3,3,3,3,0.038125596,-0.000693851,1.9405322
146,0.0015468078,0.0013585634,0.0011428433,0.011339875,6.4785378e-05,5.6464569e-05,4.7875935e-05,1.5604978e-05,3,3,3,3,0.038965113,-0.00042005379,1.9401122
147,0.0015450001,0.0013488713,0.001119395,0.011214693,6.4864347e-05,5.6284843e-05,4.6913006e-05,1.5553222e-05,3,3,3,3,0.038825538,-0.00021904268,1.9398931
148,0.0015409171,0.0013410771,0.0010961436,0.011077192,6.4733384e-05,5.625899e-05,4.5967504e-05,1.5558426e-05,3,3,3,3,0.038830838,8.9445493e-05,1.9399826
149,0.0015326489,0.0013335636,0.0010735862,0.010931298,6.435431e-05,5.6245052e-05,4.50509e-05,1.5517942e-05,3,3,3,3,0.038722199,0.00039749003,1.9403801
150,0.0015195115,0.0013248983,0.0010535914,0.010772459,6.3720985e-05,5.6142465e-05,4.4197459e-05,1.9225827e-05,3,3,3,3,0.047964698,0.00034387628,1.9407239
151,0.001505192,0.001315716,0.0010354954,0.010603154,6.2945989e-05,5.5950497e-05,4.3421386e-05,1.8761553e-05,3,3,3,3,0.046794042,0.00043523844,1.9411592
152,0.0014897868,0.0013065235,0.0010183464,0.01044727,6.2120736e-05,5.5646139e-05,4.2711632e-05,1.6824585e-05,3,3,3,3,0.041953261,0.00046172039,1.9416209
153,0.0014734023,0.0012950364,0.0010026546,0.010276654,6.1240607e-05,5.5250296e-05,4.1994321e-05,1.5486191e-05,3,3,3,3,0.03860853,0.00078596478,1.9424069
154,0.0014571454,0.0012825946,0.00098807737,0.010112856,6.0265316e-05,5.4760528e-05,4.1315735e-05,1.6721118e-05,3,3,3,3,0.041681493,0.00055038359,1.9429572
155,0.0014413398,0.0012707495,0.00097384993,0.0099513461,5.9258977e-05,5.4262106e-05,4.071191e-05,1.6838752e-05,3,3,3,3,0.041968436,0.00054653736,1.9435038
