iteration,Ux_initial,Uy_initial,Uz_initial,p_initial,Ux_final,Uy_final,Uz_final,p_final,p_corrections,Ux_linear_iterations,Uy_linear_iterations,Uz_linear_iterations,continuity_local,continuity_global,continuity_cumulative
41,0.0020849981,0.0034465285,0.003356661,0.019149657,8.9514129e-05,0.00015484307,0.00015335013,2.958809e-05,3,3,3,3,0.066267147,0.00058719234,1.1441403
42,0.0020355094,0.0033707436,0.0032927926,0.018564007,8.7994767e-05,0.00015196533,0.00015093022,3.4353241e-05,3,3,3,3,0.077459747,0.00035755463,1.1444979
43,0.0019934643,0.0033097028,0.0032435608,0.01794435,8.6522352e-05,0.00014969941,0.00014926808,2.6828505e-05,3,3,3,3,0.060345606,-2.1559169e-05,1.1444763
44,0.001954191,0.0032472431,0.0031879109,0.017405374,8.526675e-05,0.0001473618,0.00014721565,2.7851158e-05,3,3,3,3,0.062392122,-0.00012725209,1.144349
45,0.0019190378,0.0031785802,0.0031201342,0.016916712,8.4082135e-05,0.00014458579,0.00014434344,3.0166843e-05,3,3,3,3,0.067370997,-0.00020834375,1.1441407
46,0.0018908263,0.0031133831,0.0030535494,0.016508529,8.3085491e-05,0.00014184064,0.000141374,2.7101629e-05,3,3,3,3,0.060649408,8.5322361e-05,1.144226
47,0.0018638062,0.0030539201,0.0029952613,0.016140913,8.2190999e-05,0.00013941829,0.00013887733,2.0271653e-05,3,3,3,3,0.045469002,0.00012777584,1.1443538
48,0.0018370068,0.0029988148,0.002943593,0.015768034,8.1302816e-05,0.00013721761,0.00013676719,2.2184923e-05,3,3,3,3,0.049891607,0.0001425698,1.1444964
49,0.0018112671,0.0029477196,0.0028966182,0.015395561,8.0413748e-05,0.00013518547,0.00013490337,2.0355437e-05,3,3,3,3,0.045770113,-4.5104333e-05,1.1444513
50,0.0017870589,0.002898213,0.002850626,0.01505117,7.959351e-05,0.00013321365,0.00013304749,2.1117502e-05,3,3,3,3,0.047498987,-1.565869e-05,1.1444356
51,0.0017649432,0.0028494748,0.0028042283,0.014731632,7.8835739e-05,0.00013123058,0.00013110617,2.3250069e-05,3,3,3,3,0.052261345,-8.690637e-05,1.1443487
52,0.0017456256,0.002802496,0.0027584729,0.014447001,7.8160261e-05,0.00012926507,0.00012914252,2.0277947e-05,3,3,3,3,0.045606881,6.6879529e-05,1.1444156
53,0.0017277837,0.0027579608,0.002714922,0.014185226,7.7534111e-05,0.00012739229,0.0001272779,1.548438e-05,3,3,3,3,0.034874625,0.00031660788,1.1447322
54,0.0017104767,0.0027154139,0.0026740758,0.013931917,7.6922662e-05,0.00012560895,0.00012554886,1.5121135e-05,3,3,3,3,0.0340797,-0.00015422574,1.144578
55,0.0016940361,0.0026747187,0.0026354204,0.013686967,7.6336101e-05,0.0001238929,0.00012391251,1.6792032e-05,3,3,3,3,0.03787627,0.00011617878,1.1446941
56,0.0016781613,0.0026355607,0.0025987329,0.01344813,7.5770718e-05,0.00012223505,0.00012236817,1.7040799e-05,3,3,3,3,0.038470661,9.6096778e-05,1.1447902
57,0.0016630581,0.0025980922,0.0025633889,0.01322173,7.5230853e-05,0.00012061977,0.00012087565,2.7750044e-05,3,3,3,3,0.062693186,0.00064261439,1.1454328
58,0.0016491098,0.0025620238,0.0025289146,0.013012847,7.4708714e-05,0.00011904766,0.00011940643,2.8784762e-05,3,3,3,3,0.065066267,0.00088805373,1.1463209
59,0.0016366838,0.0025272934,0.0024951525,0.012819436,7.4224787e-05,0.000117522,0.00011795775,2.519307e-05,3,3,3,3,0.056970945,0.00047831824,1.1467992
60,0.0016248661,0.0024936808,0.0024626039,0.012633592,7.37691e-05,0.00011605008,0.00011656288,2.4161062e-05,3,3,3,3,0.054671641,0.00029735584,1.1470966
61,0.0016134897,0.002461148,0.0024314447,0.012451939,7.3329027e-05,0.0001146217,0.00011524617,2.1411019e-05,3,3,3,3,0.048483813,0.00072789286,1.1478245
62,0.0016024251,0.0024296593,0.0024015891,0.012274506,7.2894776e-05,0.00011324924,0.00011398727,2.3276183e-05,3,3,3,3,0.052750413,0.00025055046,1.148075
63,0.0015917479,0.0023993502,0.0023728139,0.012103473,7.2495498e-05,0.0001119419,0.0001127763,2.2755392e-05,3,3,3,3,0.051609144,0.00045068672,1.1485257
64,0.0015815534,0.0023700774,0.0023449228,0.011940323,7.2125284e-05,0.00011068931,0.00011159437,2.3198475e-05,3,3,3,3,0.052650918,0.00046928167,1.148995
65,0.0015718321,0.0023417741,0.0023179346,0.011785341,7.1780374e-05,0.00010948431,0.00011044395,2.2210778e-05,3,3,3,3,0.050444544,0.00045589291,1.1494509
66,0.0015625323,0.002314342,0.0022918249,0.0116376,7.1474849e-05,0.00010832412,0.00010933027,2.2728616e-05,3,3,3,3,0.051658244,0.00025214887,1.149703
67,0.0015536593,0.0022876447,0.0022666145,0.01149475,7.1192647e-05,0.00010720444,0.00010825207,2.008781e-05,3,3,3,3,0.045692154,0.00072103542,1.1504241
68,0.0015452041,0.0022617758,0.0022422793,0.01135627,7.0928052e-05,0.00010612905,0.00010721063,2.1471057e-05,3,3,3,3,0.048880645,0.00045938855,1.1508835
69,0.0015372655,0.0022367866,0.0022186238,0.011226064,7.067712e-05,0.00010509262,0.00010619122,2.121086e-05,3,3,3,3,0.048324579,0.00043829358,1.1513217
70,0.0015293888,0.0022126506,0.0021956622,0.011101038,7.0442442e-05,0.00010409267,0.00010520249,1.9797451e-05,3,3,3,3,0.045139052,0.00067333899,1.1519951
71,0.0015216007,0.0021893972,0.0021733802,0.010978114,7.0216149e-05,0.0001031304,0.00010424921,2.3634134e-05,3,3,3,3,0.05393411,0.00017145595,1.1521665
72,0.0015143557,0.0021668719,0.0021516427,0.010864168,7.0015997e-05,0.00010218902,0.00010331347,2.3078094e-05,3,3,3,3,0.052707417,0.00020662876,1.1523732
73,0.0015073488,0.0021449826,0.0021304896,0.010752715,6.9825978e-05,0.00010127382,0.00010239372,1.9767806e-05,3,3,3,3,0.045183873,0.00065736196,1.1530305
74,0.0015006343,0.0021237726,0.0021098633,0.010641991,6.9645819e-05,0.00010039504,0.00010150066,2.2785098e-05,3,3,3,3,0.052126923,0.0001738337,1.1532044
75,0.0014943355,0.0021033034,0.0020898325,0.010538116,6.9460365e-05,9.9544284e-05,0.00010062247,1.9479963e-05,3,3,3,3,0.044602021,0.00064722336,1.1538516
76,0.0014881685,0.0020833615,0.0020702428,0.010433911,6.9269073e-05,9.8715144e-05,9.9770936e-05,2.3309282e-05,3,3,3,3,0.053417533,0.00014241731,1.153994
77,0.0014825039,0.0020641646,0.0020511214,0.01034026,6.9083104e-05,9.7901833e-05,9.8933526e-05,1.9422528e-05,3,3,3,3,0.044546646,0.00061570254,1.1546097
78,0.0014771367,0.0020453858,0.0020325441,0.01025193,6.8882025e-05,9.71065e-05,9.8123606e-05,2.248888e-05,3,3,3,3,0.051625807,0.00010476552,1.1547145
79,0.0014721973,0.0020271421,0.0020143713,0.010174854,6.866892e-05,9.6325747e-05,9.7333951e-05,1.9623825e-05,3,3,3,3,0.045086351,0.00050293655,1.1552174
80,0.0014673254,0.00200932,0.0019966577,0.010099749,6.84481e-05,9.5559628e-05,9.6574649e-05,1.9576402e-05,3,3,3,3,0.04501822,0.00049193067,1.1557093
81,0.0014626429,0.0019920764,0.0019794837,0.01002518,6.822487e-05,9.4805539e-05,9.5839014e-05,1.9283145e-05,3,3,3,3,0.044384084,0.00053512148,1.1562445
82,0.0014580727,0.0019751768,0.0019627199,0.0099524943,6.7991247e-05,9.4071944e-05,9.5124573e-05,2.2214201e-05,3,3,3,3,0.051177229,6.1315501e-05,1.1563058
83,0.0014534547,0.0019586189,0.001946436,0.0098829974,6.7756372e-05,9.3353432e-05,9.4429057e-05,1.9361871e-05,3,3,3,3,0.044643295,0.0004814565,1.1567872
84,0.0014487437,0.0019422827,0.0019307567,0.0098132215,6.7519351e-05,9.2646598e-05,9.3758033e-05,1.9275479e-05,3,3,3,3,0.044484466,0.00043110687,1.1572183
85,0.0014440141,0.0019262009,0.0019154848,0.0097489035,6.7273705e-05,9.1949779e-05,9.3107877e-05,1.9235214e-05,3,3,3,3,0.044431947,0.00040340888,1.1576217
86,0.0014393965,0.0019104077,0.0019006191,0.0096897166,6.7023758e-05,9.127187e-05,9.2477113e-05,1.2074203e-05,3,3,3,3,0.027916317,0.00016663417,1.1577884
87,0.0014350705,0.0018949326,0.0018860868,0.0096335286,6.6792925e-05,9.0613375e-05,9.1856202e-05,1.8350496e-05,3,3,3,3,0.042466669,0.00035706956,1.1581455
88,0.0014300029,0.0018798224,0.0018721545,0.0095799145,6.6517907e-05,8.9976652e-05,9.1268351e-05,1.2027321e-05,3,3,3,3,0.02786042,0.00017887159,1.1583243
89,0.0014254578,0.0018648662,0.0018584709,0.009525216,6.6267277e-05,8.9342549e-05,9.0678494e-05,1.187363e-05,3,3,3,3,0.027530756,0.00013385516,1.1584582
90,0.0014205238,0.0018500658,0.0018452933,0.0094708553,6.6014083e-05,8.8724783e-05,9.0100132e-05,1.1748792e-05,3,3,3,3,0.027267723,5.6585466e-05,1.1585148
91,0.0014153005,0.0018355722,0.0018324797,0.0094219255,6.575174e-05,8.8122108e-05,8.9537647e-05,1.1747918e-05,3,3,3,3,0.027292296,-5.7088844e-05,1.1584577
92,0.0014099807,0.0018213835,0.0018198631,0.0093773682,6.5493491e-05,8.7533471e-05,8.8984654e-05,1.1736632e-05,3,3,3,3,0.027292878,-0.00021692073,1.1582408
93,0.0014048751,0.0018075213,0.0018075801,0.0093375971,6.524751e-05,8.695408e-05,8.8433093e-05,1.3295141e-05,3,3,3,3,0.030947839,-8.7520848e-05,1.1581532
94,0.0014001689,0.0017939664,0.0017955252,0.0092955193,6.5026418e-05,8.6376444e-05,8.7885557e-05,1.3107053e-05,3,3,3,3,0.030542077,-8.8464404e-05,1.1580648
95,0.001395425,0.001780844,0.0017836379,0.0092510421,6.4815816e-05,8.5807398e-05,8.7339587e-05,1.1709362e-05,3,3,3,3,0.027314131,-0.00028654552,1.1577782
96,0.0013905891,0.001768131,0.0017719083,0.0092088331,6.4608008e-05,8.5251733e-05,8.6798188e-05,1.1648858e-05,3,3,3,3,0.027200307,-0.00036714348,1.1574111
97,0.0013857648,0.0017556062,0.0017602189,0.0091705751,6.4419597e-05,8.4700917e-05,8.6252248e-05,1.2914594e-05,3,3,3,3,0.030186533,-8.7519e-05,1.1573236
98,0.0013812026,0.0017433927,0.0017486923,0.0091314424,6.4243338e-05,8.4161563e-05,8.5709196e-05,1.2646518e-05,3,3,3,3,0.029591128,-9.4638112e-05,1.1572289
99,0.0013770211,0.0017316191,0.0017373114,0.0090935709,6.4067342e-05,8.3631787e-05,8.5172323e-05,1.1801313e-05,3,3,3,3,0.027642676,-0.00027586326,1.1569531
100,0.0013730296,0.0017201619,0.0017261504,0.0090633795,6.3895047e-05,8.3106255e-05,8.4639286e-05,1.2856312e-05,3,3,3,3,0.030144339,-0.00010448755,1.1568486
101,0.0013692454,0.0017089375,0.0017151413,0.0090382953,6.3722823e-05,8.2586423e-05,8.4113707e-05,1.2902415e-05,3,3,3,3,0.030284775,8.008052e-06,1.1568566
102,0.0013656147,0.0016980552,0.0017043498,0.0090140254,6.3558718e-05,8.2079853e-05,8.3600622e-05,1.278808e-05,3,3,3,3,0.030048129,-4.8192443e-05,1.1568084
103,0.0013620044,0.0016875645,0.0016936128,0.0089878969,6.3416157e-05,8.1587564e-05,8.3096538e-05,1.1905364e-05,3,3,3,3,0.028003648,-0.00031030969,1.1564981
104,0.0013584061,0.0016774178,0.0016831514,0.0089616913,6.3287758e-05,8.1106836e-05,8.260623e-05,1.3805115e-05,3,3,3,3,0.032505262,6.1177878e-05,1.1565593
105,0.0013550156,0.0016676353,0.0016728784,0.0089331211,6.317791e-05,8.0636631e-05,8.2133237e-05,1.388864e-05,3,3,3,3,0.032737312,7.7438959e-05,1.1566367
106,0.0013516616,0.0016580903,0.0016627978,0.0089079746,6.3071668e-05,8.0183171e-05,8.1674123e-05,1.3315712e-05,3,3,3,3,0.031421081,7.0367778e-05,1.1567071
107,0.0013482981,0.0016487485,0.001652911,0.0088812214,6.2971581e-05,7.974762e-05,8.1225207e-05,1.2759766e-05,3,3,3,3,0.03014142,7.0597019e-05,1.1567777
108,0.0013450966,0.0016395988,0.0016432962,0.0088603406,6.2864088e-05,7.9334995e-05,8.0787431e-05,1.2035953e-05,3,3,3,3,0.028461459,-0.00017751855,1.1566001
109,0.0013418713,0.0016306225,0.0016338916,0.0088354405,6.2759938e-05,7.8944019e-05,8.0360807e-05,1.3427605e-05,3,3,3,3,0.031784461,0.0001400062,1.1567401
110,0.0013387586,0.0016219937,0.0016247926,0.0088117955,6.2669065e-05,7.857578e-05,7.9938809e-05,1.366593e-05,3,3,3,3,0.032382828,0.00015543476,1.1568956
111,0.0013355905,0.0016138704,0.0016158144,0.0087946391,6.2585139e-05,7.8228387e-05,7.9520129e-05,1.3469879e-05,3,3,3,3,0.031952182,0.00015488164,1.1570505
112,0.0013323814,0.0016062722,0.0016069711,0.0087790822,6.2499637e-05,7.7900756e-05,7.9108438e-05,1.3276708e-05,3,3,3,3,0.031527338,0.00016350933,1.157214
113,0.0013290853,0.0015991241,0.0015983948,0.0087645558,6.2424175e-05,7.7580832e-05,7.8695452e-05,1.2652331e-05,3,3,3,3,0.030075886,-0.000104932,1.157109
114,0.0013259313,0.0015921672,0.0015900186,0.0087500318,6.2346197e-05,7.7265585e-05,7.8281559e-05,1.4173766e-05,3,3,3,3,0.033725225,0.00022566153,1.1573347
115,0.0013229527,0.0015854868,0.0015819664,0.008738235,6.2274783e-05,7.6960039e-05,7.7886777e-05,1.4194537e-05,3,3,3,3,0.033808732,0.00022002806,1.1575547
116,0.0013201264,0.001579038,0.0015740012,0.0087310536,6.2207909e-05,7.6672177e-05,7.7503071e-05,1.3694396e-05,3,3,3,3,0.032650483,0.00017668746,1.1577314
117,0.0013173628,0.0015727461,0.0015661943,0.008727012,6.2140755e-05,7.6398719e-05,7.7126611e-05,1.2743976e-05,3,3,3,3,0.030414671,-3.5523812e-05,1.1576959
118,0.0013146772,0.001566701,0.0015584968,0.0087176824,6.2067989e-05,7.6130201e-05,7.6747403e-05,1.3702028e-05,3,3,3,3,0.032731619,0.00016382031,1.1578597
119,0.0013122821,0.0015609917,0.0015510217,0.0087029715,6.2003276e-05,7.5870207e-05,7.6374182e-05,1.2879616e-05,3,3,3,3,0.030796478,-6.6951835e-05,1.1577928
120,0.0013099452,0.0015553848,0.001543551,0.0086981014,6.1936653e-05,7.5618581e-05,7.6009346e-05,1.4116559e-05,3,3,3,3,0.03378457,8.8477762e-05,1.1578812
121,0.0013076771,0.0015502353,0.001536316,0.008693865,6.1869624e-05,7.5380322e-05,7.5657482e-05,1.3526301e-05,3,3,3,3,0.032402521,0.00018108218,1.1580623
122,0.0013052462,0.0015452954,0.0015292621,0.0086914709,6.1795245e-05,7.5156957e-05,7.5321613e-05,1.2568392e-05,3,3,3,3,0.03013533,8.6685584e-06,1.158071
123,0.0013027536,0.0015407415,0.0015224069,0.0086929011,6.1710294e-05,7.4946027e-05,7.4998653e-05,1.278557e-05,3,3,3,3,0.030682616,-9.4350415e-05,1.1579766
124,0.0013005623,0.0015364819,0.0015157504,0.0087032066,6.1628334e-05,7.475143e-05,7.4687566e-05,1.3176967e-05,3,3,3,3,0.031649243,-0.00018038069,1.1577963
125,0.0012986987,0.0015323271,0.0015096502,0.0087278691,6.1547908e-05,7.4572895e-05,7.4400973e-05,1.5086199e-05,3,3,3,3,0.03626641,0.00016586591,1.1579621
126,0.0012972827,0.0015287326,0.0015041241,0.0087778504,6.1484316e-05,7.4411383e-05,7.4146502e-05,1.3965105e-05,3,3,3,3,0.033601969,-0.00020500856,1.1577571
127,0.0012960372,0.0015254451,0.0014989579,0.0088254715,6.1423602e-05,7.4260084e-05,7.3907259e-05,1.403782e-05,3,3,3,3,0.033805586,-0.00022349525,1.1575336
128,0.0012947356,0.0015222881,0.0014941075,0.0088578772,6.1364798e-05,7.4117636e-05,7.3693245e-05,1.3862898e-05,3,3,3,3,0.033412591,-0.00038598174,1.1571476
129,0.0012931723,0.0015192228,0.0014894335,0.008890273,6.1310811e-05,7.3987845e-05,7.3517371e-05,1.4088534e-05,3,3,3,3,0.033986299,-0.00031816439,1.1568295
130,0.0012917801,0.0015161909,0.0014851786,0.0089124648,6.125253e-05,7.3868647e-05,7.3364136e-05,1.5274812e-05,3,3,3,3,0.036880956,0.00011697296,1.1569465
131,0.0012904022,0.0015133927,0.0014813414,0.0089161296,6.1204028e-05,7.3765291e-05,7.3219134e-05,1.3768861e-05,3,3,3,3,0.033276518,-7.0223032e-05,1.1568762
132,0.0012892141,0.0015108537,0.0014777644,0.0089155183,6.1154674e-05,7.3669555e-05,7.3072104e-05,1.3898045e-05,3,3,3,3,0.033618421,7.5013948e-05,1.1569512
133,0.0012880955,0.0015084937,0.0014744496,0.0089134719,6.1110275e-05,7.3573106e-05,7.2928186e-05,1.4148648e-05,3,3,3,3,0.034254457,0.00017828037,1.1571295
134,0.001286698,0.0015064715,0.0014716949,0.0089232578,6.1062445e-05,7.3479588e-05,7.279976e-05,1.3987217e-05,3,3,3,3,0.033892386,8.4634346e-05,1.1572142
135,0.0012854728,0.0015046567,0.0014695219,0.0089632365,6.1005274e-05,7.3384287e-05,7.2678423e-05,1.4558955e-05,3,3,3,3,0.03530936,0.00021852871,1.1574327
136,0.0012844171,0.0015032616,0.0014679512,0.0090051536,6.0935546e-05,7.3303735e-05,7.2573379e-05,1.4662515e-05,3,3,3,3,0.035590409,0.00020227015,1.157635
137,0.0012837278,0.0015023791,0.0014668331,0.0090532169,6.0865673e-05,7.3255758e-05,7.2486507e-05,1.4764921e-05,3,3,3,3,0.035868432,0.00017989853,1.1578149
138,0.0012830812,0.0015019054,0.0014659343,0.0091046604,6.0785854e-05,7.3230964e-05,7.2426691e-05,1.5186342e-05,3,3,3,3,0.036921842,0.00011746643,1.1579323
139,0.0012822811,0.001501659,0.0014652071,0.0091504645,6.0672135e-05,7.3212258e-05,7.2391707e-05,1.5703507e-05,3,3,3,3,0.038209629,2.4130107e-05,1.1579565
140,0.0012816104,0.0015018886,0.0014645966,0.0092017018,6.0527891e-05,7.3199548e-05,7.2368776e-05,1.6106052e-05,3,3,3,3,0.039221113,-0.0001008975,1.1578556
141,0.0012810322,0.0015023273,0.0014640729,0.0092466723,6.0373102e-05,7.3187286e-05,7.234722e-05,1.6250128e-05,3,3,3,3,0.039604476,-0.0002606678,1.1575949
142,0.0012807904,0.0015031902,0.0014636354,0.0092942052,6.0226345e-05,7.3175394e-05,7.2332984e-05,1.8165536e-05,3,3,3,3,0.044309423,6.0899301e-05,1.1576558
143,0.0012804006,0.0015039625,0.0014638204,0.0093555279,6.0096679e-05,7.3170546e-05,7.235095e-05,1.5991918e-05,3,3,3,3,0.039042803,-0.00034889035,1.1573069
144,0.0012798383,0.0015045286,0.0014639864,0.0094199068,5.9973943e-05,7.3144635e-05,7.2376778e-05,1.6034594e-05,3,3,3,3,0.03917951,-0.0002318973,1.157075
145,0.0012795554,0.0015056043,0.0014644551,0.0094766623,5.9858129e-05,7.3128193e-05,7.24044e-05,1.6308745e-05,3,3,3,3,0.039882138,-0.00018124899,1.1568937
146,0.0012794284,0.001507118,0.0014650679,0.0095267334,5.9754728e-05,7.3096994e-05,7.2412055e-05,1.6816453e-05,3,3,3,3,0.041158209,-0.00015942308,1.1567343
147,0.0012794745,0.0015086072,0.0014655914,0.0095760565,5.967857e-05,7.3042827e-05,7.240265e-05,1.7298227e-05,3,3,3,3,0.042373083,-0.00017276105,1.1565616
148,0.0012799678,0.001509885,0.0014661905,0.0096283641,5.9629813e-05,7.2975618e-05,7.2407638e-05,1.7628299e-05,3,3,3,3,0.04321773,-0.00023865316,1.1563229
149,0.0012804151,0.0015108235,0.0014671198,0.0096848285,5.96096e-05,7.2910108e-05,7.242226e-05,1.7725029e-05,3,3,3,3,0.0434909,-0.00035511435,1.1559678
150,0.0012810811,0.0015120591,0.0014685087,0.0097549988,5.9628283e-05,7.2857312e-05,7.2447146e-05,1.9354966e-05,3,3,3,3,0.047528524,8.4344858e-05,1.1560521
151,0.0012813382,0.0015134408,0.0014699531,0.0098188007,5.9652313e-05,7.2831489e-05,7.2480185e-05,1.745576e-05,3,3,3,3,0.042900397,-0.00020572197,1.1558464
152,0.0012813293,0.0015144755,0.0014711548,0.0098897971,5.9664561e-05,7.2785408e-05,7.2524163e-05,1.7519061e-05,3,3,3,3,0.043088491,-0.0001104206,1.155736
153,0.001281266,0.0015156985,0.0014723036,0.009973771,5.9660809e-05,7.2749558e-05,7.2567359e-05,1.778888e-05,3,3,3,3,0.043783679,-4.5675143e-05,1.1556903
154,0.0012816553,0.0015162926,0.0014733619,0.010047003,5.9640437e-05,7.2712073e-05,7.262047e-05,1.8092446e-05,3,3,3,3,0.044563702,-1.5965098e-05,1.1556744
